Name,Symbol,Market Cap,Volume 24h,24h Change (%),Liquidity,Address,decimals,symbol,name,price,liquidity,uniqueWallet30m,uniqueWallet30mChangePercent,uniqueWallet1h,uniqueWallet1hChangePercent,uniqueWallet2h,uniqueWallet2hChangePercent,uniqueWallet4h,uniqueWallet4hChangePercent,uniqueWallet6h,uniqueWallet6hChangePercent,uniqueWallet8h,uniqueWallet8hChangePercent,uniqueWallet12h,uniqueWallet12hChangePercent,uniqueWallet24h,uniqueWallet24hChangePercent,realMc,holder,numberMarkets,coingeckoId,telegram,twitter,website,discord
Goatse Forest Rave,GFR,602K,6.11Mil,,107597.60031537568,FN9tn6JQzegrUuHx7CyXyNsiSBZkRyoaHZuKF1Smpump,6,GFR,Goatse Forest Rave,0.0004390315571885,101107.7487536762,348,79.38144329896907,469,-16.100178890876567,823,131.17977528089887,1003,141.10576923076923,,,1232,-47.70797962648557,,,3175,,439K,1163,5,,,,,
infinite backrooms,IB,618K,2.36Mil,453.3184843374512,170205.80085854692,4J5HoZWoKcbo2JQxEEVCKRBfUQtEroY1QdRrKtZFpump,6,IB,infinite backrooms,0.000627501367769,170334.90048856367,27,3.8461538461538463,50,0.0,93,-14.678899082568808,170,-61.00917431192661,,,516,-15.270935960591132,,,963,582.9787234042553,627K,3968,4,infinite-backrooms,https://t.me/IB_CTO,https://twitter.com/ibtoken,https://www.infinitebackrooms.com/,
FWATMEW,FWATMEW,629K,4.17Mil,,110350.74880805888,F8TQRuWKR2jHD5mcRL3iqHwTpfagcYkYs1TTjpW6pump,6,FWATMEW,FWATMEW,0.000175872035935,82907.88724740199,514,-22.706766917293237,882,-89.87603305785123,9177,66.3102573396158,10298,,,,10298,,,,10298,,176K,848,2,,,,,
Straight Tuah Prison,TUAH,638K,16.95Mil,47.68230847040415,185811.7275224332,AkukwSXUTkDSeh2c1ypyvN4unzyr4xb2T4SmKkix6bT8,6,TUAH,Straight Tuah Prison,0.0006290471209275,185943.18425725508,42,40.0,61,90.625,87,27.94117647058824,138,-10.967741935483872,,,268,-25.555555555555557,,,1047,-24.020319303338173,629K,16365,10,,,,,
Finance Wizard ,Wizard,646K,2.45Mil,1817.676797633273,119344.3533411579,AU1rxhY276GepM4bm7VaYrgVPJW7tg4z2MtR2jfPpump,6,Wizard,Finance Wizard ,0.0006515925228284,119386.59569254596,43,-24.561403508771928,93,-36.3013698630137,206,226.984126984127,244,19.607843137254903,,,401,-56.31808278867102,,,1196,1608.5714285714284,645K,4008,1,finance-wizard,https://t.me/financewizardcto,https://twitter.com/financewizardio,https://financewizard.io/,https://discord.com/invite/titantrades
venti,venti,654K,5.83Mil,50.52653693204755,191289.9570462636,FRpTyMBDavKsdYN1FQZcEeZ2iwGvHaZKFSkvr5izpump,6,venti,venti,0.0007155930033111,191289.95705776263,73,-28.431372549019606,147,18.548387096774192,233,30.16759776536313,347,51.52838427947598,,,521,-52.02578268876611,,,2339,-66.5331234797539,716K,3952,9,,,,,
Omega,OMEGA,666K,4.46Mil,-37.78062128127515,134078.3586558308,FuVVu23hbFcXiiEM7ASp1CKY38DA3M7E626kGf7Upump,6,OMEGA,Omega,0.0006357723430769,134078.3586558308,33,-10.81081081081081,62,8.771929824561402,110,2.803738317757009,196,-42.52199413489736,,,480,-53.398058252427184,,,2555,4.328297264189465,635K,2358,4,,,,,
Shred,SHRED,667K,1.66Mil,-33.37820008119892,124215.41684341818,98geVJZfj1JkzyRePEFRr2AHjLcs1TDwSptcVjMC2Eks,6,SHRED,Shred,0.0006604590295591,124215.41684341818,19,-24.0,39,-17.02127659574468,76,28.8135593220339,120,-62.38244514106584,,,398,136.9047619047619,,,654,-2.823179791976226,660K,1173,1,,,,,
HYVEMYND,HYVE,692K,25.48Mil,,131787.330760919,ABAGcLC6hoapG3xFcBkwaXzmdFzdH7nup2JD1feapump,6,HYVE,HYVEMYND,0.0008056288383562,129375.74204968828,113,-27.56410256410257,231,-21.428571428571427,432,-31.210191082802545,878,-15.98086124401914,,,1555,-71.62926473271301,,,8027,,806K,1931,4,,,,,
Lemonade Stand Duck,DUCK,701K,27.58Mil,,144778.49242575438,2ru7VX6NnaZ78znCtgGmYs2PdcAQRCr3UaPfRkDUpump,6,DUCK,Lemonade Stand Duck,0.0005573070171685,139568.4801080379,1032,6.5015479876161,1777,-3.685636856368564,3228,-19.05717151454363,6238,34.32385874246339,,,9307,-69.65735337267304,,,37211,,557K,6765,4,,,,,
Man,MAN,730K,5.50Mil,,118010.19235103638,WhZEoFj5uejcq392GeYEC7Fmwr5q49wyq9jD5U3pump,6,MAN,Man,0.0007443162649525,124705.45982276047,897,66.72862453531599,1247,5.677966101694915,2043,48.36601307189542,2826,-15.287769784172662,,,5228,27415.789473684206,,,5238,,744K,2627,2,,,,,
Sigma Sigma Boy,SIGMABOY,748K,7.18Mil,238.9577854874715,143454.8104210857,uSy45a8ZvRCdnWriPaAuiRHygrRPChSvHM53Myapump,6,SIGMABOY,Sigma Sigma Boy,0.0006856835891782,143454.8104210857,120,-9.090909090909092,215,29.518072289156628,336,-42.16867469879519,825,-14.0625,,,1509,-29.617537313432837,,,3286,1010.1351351351352,686K,3388,1,,,,,
ponzi dot market,ponzi,753K,2.40Mil,19.454360721718448,166391.89605241278,tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,6,ponzi,ponzi dot market,0.0006643058197276,166395.45454712116,26,-3.7037037037037033,44,-32.30769230769231,90,15.384615384615383,148,-30.51643192488263,,,313,-41.38576779026217,,,1958,864.5320197044334,664K,2594,4,,,,,
ZeroByte,ZB,764K,36.42Mil,-27.86963124359914,221141.357789642,H1hcBegR2A6b2mCGqhH5zA4sTZvMxrqT4v3fHY1kpump,6,ZB,ZeroByte,0.0007569751607915,220789.0929537101,361,9.06344410876133,616,-18.626155878467635,1207,-11.315209404849377,2230,-37.42985409652077,,,4877,6.601092896174864,,,15189,60.84930636450281,757K,6029,13,,,,,
Goatse Glebe,GLEBE,770K,4.98Mil,,118037.81158841474,5oDWr3xbRxJZ74VhDF5H4UnnSEstPJT7tJm4c5EFpump,6,GLEBE,Goatse Glebe,0.0006028433418893,107412.9974161136,281,319.4029850746268,327,116.55629139072848,417,24.47761194029851,641,-22.019464720194648,,,1247,-35.75476558475013,,,2876,,603K,1028,2,,,,,
ECOFUK,ECOFUK,775K,28.93Mil,1.76445066243021,162380.01497907055,Ff639RjQYbqrS9VJgYM1p1ifXCAzC8GrbWUu4YAVpump,6,ECOFUK,ECOFUK,0.000654187875342,162339.7311119101,103,47.14285714285714,157,-39.14728682170542,370,-11.904761904761903,681,-33.30068560235064,,,1451,-18.93854748603352,,,8260,241.1813300289137,654K,2400,7,,,,,
Oraichain Token (Wormhole),ORAI,780K,3.35Mil,-32.20164792541185,570047.6269608097,2hZWncnmsSMdbkdwzSHJfrnDVkL66g63gncdRWqjTbBB,8,ORAI,Oraichain Token (Wormhole),11.99004149640376,44343.68058699842,30,3.4482758620689653,46,-43.20987654320987,98,-2.9702970297029703,158,-27.188940092165897,,,311,11.469534050179211,,,593,46.05911330049261,771K,208,3,,,,,
ACT,ACT,806K,8.36Mil,46.83510344864399,117181.06682613098,9VY8jhtRWS8P1e27tN8V3ajjsBmCjjr8pPvyujympump,6,ACT,ACT,0.0010954781683866,117181.06682613098,172,719.047619047619,184,318.1818181818182,200,-48.84910485933504,557,61.91860465116279,,,849,548.091603053435,,,961,422.2826086956521,1.10Mil,875,2,,,,,
LLM,LLM,823K,1.46Mil,-82.32891747333413,180641.380682565,DyT6mdhiAYbHPML2AVXviGVxMQbc6Z3VmPZ2MQG6pump,6,LLM,LLM,0.0007975165124616,180641.380682565,36,5.88235294117647,59,13.461538461538462,95,63.793103448275865,137,-17.46987951807229,,,250,-27.74566473988439,,,684,-19.244391971664697,797K,1834,5,,,,,
Right Click Save As Guy ,RCSAG ,830K,3.22Mil,-85.9418906091546,125007.36384113856,9XWUzTYsRdyWdcQsJ7qibwgaJSNAm8aMKLLe2zbapump,6,RCSAG ,Right Click Save As Guy ,0.0008824724242052,125891.33514084168,18,-28.000000000000004,37,54.16666666666666,56,-61.37931034482759,183,273.46938775510205,,,219,247.6190476190476,,,312,52.19512195121951,776K,1941,2,,,,,
gemxbt,GEMXBT,838K,2.04Mil,-42.53928513921674,122662.12530883052,68YY6KjfnmPuQubYkFTsmXGaF2FuwcxumWLFxb6cpump,6,GEMXBT,gemxbt,0.0008148094032127,122662.12530883052,28,40.0,46,15.0,77,-18.947368421052637,160,-10.112359550561797,,,299,1.3559322033898304,,,915,-38.00813008130081,815K,854,4,,,,,
Tether USD (Wormhole),USDT,845K,2.31Mil,-51.22659684684178,823585.6917892925,Dn4noZ5jgGfkntzcQSUZ8czkreiZ1ForXYoV2H8Dm7S1,6,USDT,Tether USD (Wormhole),1.0000368362994587,823589.3511778502,4,100.0,5,66.66666666666666,7,-30.0,14,0.0,,,23,-20.689655172413797,,,87,-20.909090909090907,845K,2184,3,tether,,https://twitter.com/wormholecrypto,https://wormholenetwork.com/en/,https://discord.com/invite/xsT8qrHAvV
Santa Pepe,SANTAPE,858K,32.08Mil,,289254.4237251694,GxWyh17McYtY3h9m75nyTdy8Cp6WAzkdyNRDPKmjHU4c,9,SANTAPE,Santa Pepe,0.0008504271539764,285344.6670920921,303,-34.69827586206897,741,-4.755784061696658,1489,-28.37902837902838,3521,24.28521002470879,,,5992,25.908804370666104,,,9349,,850K,10080,1,,,,,
glamorous,glam,863K,1.91Mil,-43.54452573768806,153058.82322285578,73rzMJ8uEqjAf5vE1YPGrXbg7Cb2Yv85EoxpJh2mpump,6,glam,glamorous,0.000821011776625,164066.5949431817,62,-13.88888888888889,101,87.03703703703704,140,64.70588235294117,192,-25.58139534883721,,,381,15.80547112462006,,,877,-42.71717831482691,821K,2618,2,glamorous,https://t.me/glamcto,https://twitter.com/GlamCatSol,https://www.glamcat.lol/,
Person Of The Year,TRUMP,873K,6.34Mil,,112500.58448284082,H6tJAGZd1Ba5PZ9eGuQmdDSreYDrrZEVM4aZhaW13WrT,6,TRUMP,Person Of The Year,0.0005471660004415,122079.29064193094,3211,28.852327447833066,4587,14696.774193548386,4592,,4592,,,,4592,,,,4592,,547K,2227,2,,,,,
Big Bull,BBULL,875K,14.99Mil,,129010.22001346642,DUo7dGKvw7Q2q3dZDWX8SmAisHtbbTzVrK5827VJpump,6,BBULL,Big Bull,0.0012328309670713,136762.5434327648,408,-26.750448833034117,875,-18.30065359477124,1660,4.73186119873817,2805,-0.4613200851667849,,,4880,-39.92367351963561,,,11420,,1.23Mil,6380,3,,,,,
Wrapped BNB (Wormhole),WBNB,875K,2.40Mil,-16.56533983434148,696360.3503895928,9gP2kCy3wA1ctvYWQk75guqXuHfrEomqydHLtcTCqiLa,8,WBNB,Wrapped BNB (Wormhole),713.9951858705308,728462.6490648373,10,-9.090909090909092,19,-5.0,34,41.66666666666667,52,-44.08602150537634,,,130,34.02061855670103,,,284,12.698412698412698,871K,6581,13,binance-coin,,https://twitter.com/wormholecrypto,https://wormholenetwork.com/,
DOGE DEPT,DEPT,892K,22.98Mil,,299814.7551173207,HkVs1CuNJhTxniwL7tmgn9s8B3o5F9NXRywNa4dZDsCk,6,DEPT,DOGE DEPT,0.0008817929487369,296119.61685346294,694,-14.108910891089108,1460,-7.711757269279393,3000,-4.030710172744722,6081,-1.729153199741435,,,10108,0.9588493807431082,,,10289,,882K,11197,1,,,,,
BALDIE,ALPHA,903K,8.62Mil,31902.160224839583,138209.54376868223,4WcCBEMXaf1pCdNKnJJMZE2cmQnb7AVtYVFQqeVkpump,6,ALPHA,BALDIE,0.0008846147274891,138209.54376868223,12,-36.84210526315789,26,23.809523809523807,33,-2.941176470588235,48,11.627906976744184,,,60,36.36363636363637,,,82,583.3333333333333,884K,1696,1,,,,,
Froge,FROGE,907K,11.97Mil,455.71729171924346,157674.97991041702,FA9jJDQzBEeV4qunJpt7XY7wC4smNYLsBNtMCTPsj3pp,6,FROGE,Froge,0.001156450967179,157891.71095237136,51,45.71428571428572,79,33.89830508474576,117,4.464285714285714,199,-41.64222873900293,,,454,-54.91559086395233,,,2636,802.7397260273972,1.16Mil,1010,3,,,,,
Convo.wtf,convo,915K,7.22Mil,-64.53824074089478,191302.7173620608,KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,6,convo,Convo.wtf,0.0008734143063277,191302.7635214692,16,-54.285714285714285,45,-43.75,117,-35.714285714285715,257,-25.72254335260116,,,469,46.5625,,,862,-8.783068783068783,873K,2524,4,convo,https://t.me/convo_community,https://twitter.com/convodotwtf,https://convo.wtf/,
巳升升,巳升升,965K,1.00Mil,-22.63404197875569,154410.37505345794,FhQjKRfcwPkBHuuJzdxbfgQcTnyxuiMi1kxvfTxkpump,6,巳升升,巳升升,0.000943563440444,154415.28109747008,54,42.10526315789473,79,-10.227272727272728,147,0.0,239,-46.29213483146067,,,593,69.91404011461319,,,890,408.57142857142856,944K,1621,2,,,,,
Orami ,Orami,997K,66.37Mil,,166138.37543225125,EURfLGofpk6vvNquBqpSTZaTUXPpfdvtYZCfhGUB2fWG,6,Orami,Orami ,0.0038300360773279,287388.87484405085,310,0.9771986970684038,317,-1.5527950310559009,339,-4.23728813559322,391,,,,391,,,,391,,3.83Mil,393,1,,,,,
