row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
17,boppin',HA3QeNawrdr74aNUWtBVFiSFC2jpt1yXsisbPuFWpump,242.1%,242.1%,242.1%,116,28.1K,23.8K,34.37,49,48s,39.05%,0%,-,,2024-11-18 00:24:17,16.7K,+239.1%
18,binance bottle,5UJG4sV45M6PJgpzdSBg2r6P6isyotV2zyyA3ocTpump,380.2%,380.2%,380.2%,200,50K,34K,22.15,114,54s,27.51%,0%,-,,2024-11-18 00:24:17,29.1K,+411.9%
19,BIC,HEo9zCrCojAzBm5RHQSJSo29k7RXiHAgqRbGcmUspump,922.9%,922.9%,922.9%,146,38.7K,72.2K,60.69,87,2min,44.75%,6.39%,-,,2024-11-18 00:24:17,56.1K,+795.6%
20,Axel,7ihsmKpgKqQFK45VxmrNWwzNvv4Tkb5VBJHdGjzMpump,332.6%,332.6%,332.6%,157,26.9K,30.4K,28.61,113,1min,26.13%,1.07% Sell Part,-,https://t.me/AdventuresOfAxel_PORTAL,2024-11-18 00:24:17,22K,+313.2%
21,Sypher Terminal,BkLscsztETtmuSu8cnN61MJaB1LfD7o3VUbinjozpump,334.3%,334.3%,334.3%,104,33.2K,29.4K,27.23,47,3min,36.63%,1.76%,-,,2024-11-18 00:24:17,18.2K,+269%
22,FIRST SHIBA TO DRIVE TESLA,GFQQJju2zieTPXx4T2Loyx8DLPvg4TuY879DVr3spump,659.8%,659.8%,659.8%,127,36K,52.5K,13.16,88,1min,44.66%,0%,-,,2024-11-18 00:24:17,35.8K,+519%
23,WhitoShi,BaJLRwygEfo3KvaXBiL1NJ2t4zKUidS7jCSb1jCpump,495.4%,495.4%,495.4%,122,10.7K,40.9K,44.08,136,1min,41.84%,2.71%,-,https://t.me/WhitoshiCoin,2024-11-18 00:24:17,33.6K,+489.3%
24,X0N1-V,GXxku6C1dusCcsoFE6QoDvJ6RJxqjnJUuMkPcsDVpump,218.2%,218.2%,218.2%,146,49.7K,22.2K,35.61,62,2min,25.36%,5.11%,-,,2024-11-18 00:24:17,17.8K,+255%
25,The Ugliest Dog,3MMuSzwC1H4BkKNz32SXxa1MvZJ58qcpvD3whMWPpump,478.6%,478.6%,478.6%,120,23.1K,38.9K,25.38,93,1min,36.35%,1.41%,-,https://t.me/peggytheugliestdog,2024-11-18 00:24:17,36.6K,+544.7%
26,is this real?,3iM3eJXxM2f56FCeihGYu2bzWZSbWeGPqBqvUyr1kBKi,188%,188%,188%,140,27.8K,20K,21.37,66,1min,22.58%,0%,-,,2024-11-18 00:24:17,14.5K,+209.2%
27,Microstrategy Mascot Mr Cheerful,8hzvyesV7tGUsmEysS7DYndVX5xsu9ZCdcp4v7qRpump,316.8%,316.8%,316.8%,126,32.8K,27.6K,18.33,13,3min,30.39%,0.04%,-,,2024-11-18 00:24:17,23.9K,+359.9%
28,BOOBIE BIGASS KAREN,13ifdQ34kTjcCi2Vjw6fbrGTcEcPXSDuwfRLvepCpump,414%,414%,414%,106,12.5K,37.5K,36.41,78,1min,27.5%,9.75%,-,,2024-11-18 00:24:17,30.2K,+413.6%
29,littly,9DXxz54fXCd68v4Pen118ew9VqiNkGAtxt5mgs1npump,294.8%,294.8%,294.8%,148,21.7K,26.8K,7.74,75,2min,26.96%,2.79%,-,https://t.me/littlysolana,2024-11-18 00:24:17,18.4K,+271.5%
30,ProgramNationwideUniversalTrans,B6qHp7E9pmAAHtZXgjgGx1z2u6tioCPu1KiJ5waipump,1178.4%,1178.4%,1178.4%,206,75.5K,93.2K,21.05,121,44s,36.33%,0%,-,,2024-11-18 00:24:17,77.3K,+1060.7%
31,the characteristic of success,HVvhGS9B1kuDMY5Mjmvzbcge3UbLD9T4dbzjWnxMpump,142.5%,142.5%,142.5%,131,32.6K,16.6K,10.82,40,1min,26.07%,0%,-,,2024-11-18 00:24:17,13.7K,+200.6%
32,Angry Birds,FZP4WagAf9RYneX2AXJZWyiHrDsHcDqEac2pSTVqpump,512.4%,512.4%,512.4%,145,10.9K,41.9K,44.49,195,1min,9.44%,0.04%,-,,2024-11-18 00:24:17,34.4K,+502.7%
33,DOG KILLED BY UPS PACKAGE,EKjGz8vZC7uuMz8q44btUj1ifdEmdQba13u2TefRpump,457.5%,457.5%,457.5%,117,38.1K,38.6K,38.62,61,53s,46.33%,0%,-,,2024-11-18 00:24:17,30.7K,+443.9%
34,Cricket,4b8PQSWEJfxkZhovtRbttwpAW2noLnUi1YsN6nvvpump,214.6%,214.6%,214.6%,120,13.6K,21.9K,14.47,39,1min,23.07%,0%,-,https://t.me/CricketDogSol,2024-11-18 00:24:17,14.8K,+211.8%
35,DOG KILLED BY UPS PACKAGE,DaDuLdTC7QjQAEL5bGaSGLwB47LSfihBB453C9EApump,90.41%,90.41%,90.41%,142,38.1K,13.1K,21.76,53,1min,23.48%,0%,-,,2024-11-18 00:24:17,14.9K,+215.9%
36,Aethera,88MLoJ2Co775AuVWtrjRWB9pxenQ8EQifshsoTBQpump,295.1%,295.1%,295.1%,135,36.1K,27.4K,20.57,61,2min,31.27%,0%,-,,2024-11-18 00:24:17,17.4K,+250.7%
37,ELON'S NEW SQUIRREL PET,9msJdKK278JBneASidk27RshkSQvYhcbUpkH8BfYpump,671.9%,671.9%,671.9%,148,54.4K,52.8K,14.06,83,40s,38.26%,3.46%,-,,2024-11-18 00:24:17,34.2K,+499.8%
38,WWG1VGA,12VD9s3eg5PTFY31K8hsoyKFmD2Q28wvwhmqEZYWjVNN,679.6%,679.6%,679.6%,124,16.3K,64.8K,54.26,98,3min,17.53%,0%,-,,2024-11-18 00:24:17,50.9K,+612.7%
39,Wen Jet Suit,8zAfg4af3EdP4WoQVCJUSHpsHvV3KtHXppSRnNk5pump,490.4%,490.4%,490.4%,112,10.5K,40.6K,43.38,155,1min,27.62%,0.32%,-,,2024-11-18 00:24:17,33.5K,+487.5%
40,buck's,Btj9whEhHtkrPjFuPTFEpwVakKinj7VPRjPygxzXVMz6,724.3%,724.3%,724.3%,144,72.3K,60.6K,10.63,78,39s,35.01%,0%,-,,2024-11-18 00:24:17,42K,+571.2%
41,hired,7A8YfR9d3VgTYEAt1Bw6MnQxfNr7RPyVCcP3csVRpump,241.5%,241.5%,241.5%,129,12.3K,25K,24.66,31,2min,27.64%,0%,-,,2024-11-18 00:24:17,14.7K,+200.2%
42,DR1P,D4QQ7v45HimcG2FnPzehyw7WpeQNDz85Kv9dAmhoLdbK,203.3%,203.3%,203.3%,132,30K,22K,15.37,34,3min,27.71%,3.94%,-,,2024-11-18 00:24:17,15K,+207.4%
43,Let’s FUCKING GO,13EJmaEMjQz7n89Wh2XzHTFXU2qEwQa5jTsBqorapump,378.6%,378.6%,378.6%,108,12.3K,34.9K,32.2,66,4min,27.5%,9.75%,-,,2024-11-18 00:24:17,27.6K,+378.6%
44,ΩCAT,BRvje5ehEsDgBBdAgW6tZ1QAKMcUBk4yphjjKbBGpump,286.6%,373.8%,373.8%,204,13.7K,34.4K,37.77,21,6min,33.29%,0%,-,,2024-11-18 00:24:17,25K,+281.6%
45,CCA,EcEQma22ugrw4CQDiwGYr3sy41nb848CuxGunF6tpump,281.8%,613.4%,613.4%,125,34.5K,48.4K,45.96,48,7min,39.29%,3.46%,-,,2024-11-18 00:24:17,40.8K,+309.4%
46,Mike Tython,5or9AEQTLA5BLicNa9M8NpaDopRy23yWTymQFpJG6veS,232.3%,574.8%,574.8%,205,33.9K,50.2K,54.18,105,7min,36.02%,7.52%,-,,2024-11-18 00:24:17,34.1K,+212.1%
47,gshoe,BN3qDCHW1M3SqzAYv9qKtTTNZM284AVd5iYVghwRpump,206.9%,206.9%,206.9%,123,9.1K,23.6K,18.25,33,2min,27.38%,0%,-,,2024-11-18 00:24:17,15.9K,+206.9%
48,Irene's Cat,E8dX3KVbCiBstDnjEe7cjCfGjWwFKdfmLosTccvCpump,331.7%,331.7%,331.7%,107,42.7K,30K,27.04,56,57s,26.1%,5.11%,-,https://t.me/MACHIPORTAL,2024-11-18 00:24:17,19.5K,+281.1%
49,gmegirl,FpoZ1HLZajDiiKkNVnZf4pTEXRv2KSWkrydr6ePspump,248%,248%,248%,136,39.5K,25.3K,19.32,67,1min,32.75%,0%,-,,2024-11-18 00:24:17,26.9K,+369.7%
50,Nick e,5VnbMRjeJcDLa2m73w5iVtWqj1qeWK39PWCvtrXEpump,311.9%,311.9%,311.9%,127,22.9K,28K,26.84,56,2min,29.25%,0%,-,,2024-11-18 00:24:17,21.2K,+312.3%
51,Disinformation News Network,9YNseFjEBzNGYxnz8egwJShZmoDdPAxF6Kh8mtxpump,1265%,1265%,1265%,113,47K,93.1K,23.58,69,40s,47.79%,3.46%,-,,2024-11-18 00:24:17,66.3K,+971.4%
52,Joe Rogan’s Dog Johnny Cash,8hT5hgzNUG3wC4eFweqiWNquRB1MsbkCBH9NFG4Npump,467.4%,467.4%,467.4%,121,39K,41.1K,50.3,60,2min,31.47%,0%,-,,2024-11-18 00:24:17,33.3K,+460%
53,NON FREN,Bt7c2pUhqhz5GHSikd7ZCXVxR6hbnqCaSPhPyg5mpump,310.9%,310.9%,310.9%,130,36.2K,56.6K,44.69,48,3min,49.89%,40.34% Sell Part,-,,2024-11-18 00:24:17,34.6K,+250.9%
54,Mike Tython,5or9AEQTLA5BLicNa9M8NpaDopRy23yWTymQFpJG6veS,429.6%,429.6%,429.6%,118,31.7K,39.4K,55.86,75,1min,38.52%,7.52%,-,,2024-11-18 00:24:17,33K,+443.6%
55,HIGH APE CTO,81Gnv7P9KYZRtvkF7hehfH2rHxosKSs2m4B8Xzx8pump,484%,484%,484%,133,11.1K,39.6K,43.43,136,2min,38.48%,3.46%,-,https://t.me/HAPECTO,2024-11-18 00:24:17,32.8K,+484%
56,█████ AI ███,BbEuN2MMhqnpTr7xMGvhc39C9ja6z4B3S9G48Aaqpump,384.5%,384.5%,384.5%,122,46.9K,32.2K,8.98,50,47s,44.4%,0.14% Sell Part,-,,2024-11-18 00:24:17,17.2K,+258.9%
57,CATORU,Qy3xdXjKE9NqqbyBKnPTp6aoW1P8THLioSmfbSMpump,496.8%,496.8%,496.8%,108,10.6K,40.5K,44.28,175,58s,16.53%,0.4%,-,https://t.me/catoruonbase,2024-11-18 00:24:17,33.7K,+496.5%
58,Soltard Syndrome,HAvu1Ug17nY1goe9BGuZTrujcXXTNCM4QoSyZYsupump,784.9%,784.9%,784.9%,108,16.3K,61.7K,59.17,58,3min,45.65%,0%,-,https://t.me/SoltardCoin,2024-11-18 00:24:17,54.2K,+778.1%
59,New Head OF SEC,Bk8eijAKnCS5aHubRDWStkfhEHuHjtEJWHmWY9pTpump,504.5%,504.5%,504.5%,208,73.1K,42.2K,51.51,104,57s,29.15%,0%,-,,2024-11-18 00:24:17,48.4K,+693.2%
60,Vatican Christmas mascot,8XPFKGGSG5KTZkB3yD6xJFSXxpm5uTC9AHB5MEvPpump,1320.3%,1320.3%,1320.3%,119,49.6K,96.2K,26.45,61,58s,44.93%,0%,-,,2024-11-18 00:24:17,59.7K,+882.1%
61,FURIJI,EHwxErsezo8uVY5TibATP3mdUi5bdJBoswQGmsASpump,315.6%,505.4%,505.4%,113,25.2K,42.5K,17.28,16,5min,35.92%,6.71%,-,,2024-11-18 00:24:17,32.4K,+416.7%
62,MANKAR,7rsk9aUkjMyt7TM9x6PpUoKpfg1McCYw2ne9nFyapump,281.3%,281.3%,281.3%,105,19.7K,25.9K,26.44,45,1min,34.02%,3.46%,-,,2024-11-18 00:24:17,19.1K,+281.3%
63,Havoc AI,8SxcU3doVBC1KhVhPT6Kxzyc9CGxfBLKJchWMWsvpump,626.9%,626.9%,626.9%,101,28.2K,49.5K,52.39,62,2min,3.46%,3.46%,-,,2024-11-18 00:24:17,42.8K,+628%
64,Let’s FUCKING GO,12c8CwouQ9xdGHaWWx6i3RG47nRXkwCxMmhkxhN3pump,427.4%,427.4%,427.4%,105,10.1K,38.2K,41.44,74,1min,27.5%,9.75%,-,,2024-11-18 00:24:17,30.2K,+417.7%
65,Hole,FgVRFC2oJFZHATGQSLc1MGtYLjRVdtVRd9srdwgJpump,1189.9%,1189.9%,1189.9%,131,57.6K,89.1K,22.25,80,1min,35.97%,4.95%,-,,2024-11-18 00:24:17,82.2K,+1189.9%
66,Havoc AI,8e1mHyvw23YLLi4YjCis9FatFrf9iMNy4sCEEZXYErTD,195.6%,667.5%,667.5%,311,68.6K,57.9K,60.9,143,6min,30.72%,9.31%,-,,2024-11-18 00:24:17,49K,+245%
67,Official Mascot of Hinduism,8hyd3wPvaZ746H2nXx9v7UWoHgEvsHZRxyH6cc1jpump,491.8%,491.8%,491.8%,104,10.7K,40.4K,44.1,165,2min,13.86%,0.05%,-,,2024-11-18 00:24:17,33.5K,+491.4%
68,SYPHER TERMINAL,8RgtuMXbgkXoQjPRF4ovCDobKvR57GYZcaLA9A2Cpump,550.3%,550.3%,550.3%,138,50.3K,43.8K,41.48,72,1min,41.99%,1.93%,-,,2024-11-18 00:24:17,53.8K,+800%
69,BONY DUCK,12UQ3hP2Bha6oEm7aXMkEwss2QBgRqwmD7VdYudTqGAy,291.6%,291.6%,291.6%,164,62.8K,30.9K,52.28,28,1min,10.89%,0%,-,,2024-11-18 00:24:17,33.8K,+427.3%
70,FIRST DOG PC VIRUS,8RVNpVcMHDLJTLVVURHjyFayaikWp5iqhT9YiArJpump,266%,266%,266%,113,32.8K,25.4K,21.95,56,1min,36.76%,0%,-,,2024-11-18 00:24:17,18.8K,+272%
71,Clicking Cat,FcXYY8k5eecKseYAT27LtDkw5B9cwbh8gHrEPmg7pump,263%,537.8%,537.8%,128,16K,46.1K,40.96,81,8min,32.2%,0%,-,,2024-11-18 00:24:17,29.5K,+232.3%
72,Bony,uRMRUBz9ptNVAXWU7mwH2vnYNstRhZxkzGj22wwpump,1105.7%,1105.7%,1105.7%,187,71.5K,82.7K,57.91,70,1min,39.8%,0%,-,,2024-11-18 00:24:17,17.2K,+251.1%
73,Magic 8-Ball,J2JpQKqMCJaKuqWJ27v3f9VG81bi4MAcxK6W37i9pump,313.2%,313.2%,313.2%,108,35.1K,56.7K,70.74,73,2min,59.95%,37.1% Sell Part,-,,2024-11-18 00:24:17,69.5K,+506.3%
74,Havoc AI,8e1mHyvw23YLLi4YjCis9FatFrf9iMNy4sCEEZXYErTD,176.4%,176.4%,176.4%,160,43.6K,20.8K,40.87,63,1min,31.04%,9.31%,-,,2024-11-18 00:24:17,16K,+212.8%
75,Jon Jones Duck,7ejjVs7Fcatb126GhshSdoGhjQNswcK8yzxtqMukpump,1330.8%,1330.8%,1330.8%,105,44.3K,95.1K,49.28,63,50s,56.06%,0.88% Sell Part,-,,2024-11-18 00:24:17,88.5K,+1330.8%
76,FIRST WEB EVER,CsVY2cCEAqiKf5N9BAN3MLAn5kP2fahy7HE6VHH3pump,407.1%,407.1%,407.1%,110,35.7K,50.9K,45.61,75,2min,30.07%,0%,-,,2024-11-18 00:24:17,33.3K,+332.2%
77,Magic 8-ball,Ga9ZGhsPkw9iBESncUqpASeFfE4PaEGzkBNU7Lhdpump,470.6%,470.6%,470.6%,107,32.9K,53.7K,52.82,48,3min,41.52%,0%,-,,2024-11-18 00:24:17,40.5K,+430.5%
78,Goat-x,G3BaY21sYCKdi9NhtkqCqnuy5Hjk3Be7BpLwoythpump,900.7%,900.7%,900.7%,115,28.3K,69.8K,33.77,82,1min,39.77%,6.71%,-,,2024-11-18 00:24:17,52.4K,+750.8%
79,PNUT'S REAL DOG BROTHER,Gcbx7tTDjRUfDhYtqrEDFfFHWg77tbZ72xGLWoUVpump,395.1%,395.1%,395.1%,132,43.1K,34K,20.53,54,1min,37.37%,0%,-,,2024-11-18 00:24:17,25.8K,+375.8%
80,Magic 8-ball,3u8ANm3BWwLMgQEBihWoMmyRYUmGQzEsrDB3DFLjpump,138.9%,138.9%,138.9%,169,53K,16.3K,17.14,79,2min,42.25%,0%,-,,2024-11-18 00:24:17,20K,+292.4%
81,Magic 8-Ball,13WLaWhvAeeg7Bh8QFFsaDZdmpqLWWUUQxuawmQwf5cE,698.8%,698.8%,698.8%,155,48.5K,52.6K,46.43,41,1min,11.51%,0%,-,,2024-11-18 00:24:17,60.4K,+916.1%
82,Catwins,B6CFFbRtuEnw51ECkB8y9H6snaFRJLxZ6cDQ7r7jpump,500.2%,500.2%,500.2%,105,10.6K,40.7K,44.18,173,2min,12.84%,0.1%,-,https://t.me/Catwinssol,2024-11-18 00:24:17,33.9K,+499.8%
83,"Be cold, be hot, be",2AzpXBieo42Y4D861iYWJhMvuQyKVbemsB8pFW8fpump,828.5%,828.5%,828.5%,120,47.4K,61.3K,16.05,41,3min,50.33%,0.82%,-,,2024-11-18 00:24:17,31.8K,+481.1%
84,Magic 8-Ball,AUvGLGg58Neyymw99xD7X6r4esd1is14hxfvUFUXpump,18.44%,18.44%,18.44%,111,157.7K,8K,50.56,8,27s,12%,0%,-,,2024-11-18 00:24:17,104.4K,+1541.5%
85,ValleyDAO 🧬+🦠=✨🌍,4PuDQg19FZQrmqpcBxzSE7CBKYweTJZJo2GkqeTtpump,462%,462%,462%,102,46K,66.1K,63.63,88,2min,22.86%,0%,-,,2024-11-18 00:24:17,54K,+459.3%
86,Badtz Maru,7icVABWtz7ZUJ24ZajhBxjnePZFZ3P2SDAYS6Y9ipump,654%,654%,654%,102,14.9K,52.3K,56.31,48,4min,45.65%,0%,-,https://t.me/+oUk3OiiM21o4MDEx,2024-11-18 00:24:17,47K,+677.6%
87,Magic 8-ball,38n936pHEiGXVWvnqy5ED4Xzkqcq7PkmXrN5pufrpump,1000.7%,1000.7%,1000.7%,217,56.1K,73.3K,41.26,137,59s,25.01%,0%,-,,2024-11-18 00:24:17,45.5K,+683%
88,gang gang,ETsqE1mmQodKybk5ws4pZHs72sWzG2NfaVzH5YKgpump,276.8%,276.8%,276.8%,139,9.4K,25.6K,15,24,1min,35.53%,0%,-,,2024-11-18 00:24:17,18.8K,+276.7%
89,BIGFOOT,2yABRhiapfC4YQLy5GHnFFVV1KJWyDkzirwkde1Zpump,537.2%,537.2%,537.2%,105,17.4K,43K,45.11,152,3min,11.06%,0.03%,-,,2024-11-18 00:24:17,36.2K,+536.2%
90,HAYES,G4qhk2xjNdG1fp19KpQwNjySpgk8hHQ2nKMMmaygpump,1278.3%,1278.3%,1278.3%,113,52.2K,95.6K,34.75,78,1min,42.01%,6.07%,-,,2024-11-18 00:24:17,88.7K,+1278.3%
91,Magic 8-Ball,PpythPY6dfi9mr4dGnRPb2MA4U3SWf9smYMco25JLMP,170.2%,170.2%,170.2%,182,72.6K,19.6K,36.1,61,1min,24.66%,0%,-,,2024-11-18 00:24:17,15.9K,+219.4%
92,Hawk Tuah AI,FN2BY3vwARHXCbp4gSfMsZJmd39bVe4P4HKE8Hcs7LDK,317.9%,317.9%,317.9%,110,31.9K,31.6K,11.72,71,58s,30.06%,8.59%,-,,2024-11-18 00:24:17,20.4K,+269.5%
93,OFFICIAL X MASCOT,9LVbzPi5sa6n4ptwtFibJP7uW25dm6FBxXzmMeAipump,491.9%,491.9%,491.9%,100,42.3K,62.6K,61.36,44,3min,27.05%,0%,-,https://t.me/officialxmascot,2024-11-18 00:24:17,52K,+491.9%
94,PUNK3493,EG1Y8goUGa7y4iRYRgLgwBmSHc4Lxc91qL35cdDNBiRc,407.6%,407.6%,407.6%,115,28.8K,36.6K,26.17,56,1min,35.23%,3.94%,-,,2024-11-18 00:24:17,25.9K,+359.4%
95,nofap,5Tq24BL7igsoPocoYErMZtuiMhkFTctMXhzHXyKupump,492.7%,492.7%,492.7%,146,10.7K,40.4K,43.25,186,1min,14.72%,0.1%,-,,2024-11-18 00:24:17,33.6K,+492.4%
96,OG AMC Mascot,Gir5f9mRiWW61YcWDhhgyN45LUWmJ62cY1MsfBx1pump,236.4%,236.4%,236.4%,120,55K,24.5K,30.16,29,46s,40.62%,0%,-,,2024-11-18 00:24:17,17.2K,+236.4%
97,Corinne,6wZ2sMJUy8AT9oi7m4yFFNMPFfwcFFM99FQR6UZbpump,331.1%,331.1%,331.1%,106,29.5K,29.9K,21.1,51,1min,29.36%,0%,-,,2024-11-18 00:24:17,20.7K,+298.8%
98,HippoFrogSquirrelCat,4DVMAZFbbKZhpXDjuz7CGBtBxQk4HvsWYrKq48sSpump,614.5%,614.5%,614.5%,112,44.1K,48.7K,13.2,79,44s,39.52%,3.13%,-,,2024-11-18 00:24:17,67.8K,+994.6%
99,JINX,462nXcCScJMqASFYMXMiYSnSx76W7gz8v8fZCxDXpump,479.9%,479.9%,479.9%,107,11.2K,39.7K,43.01,191,1min,9.22%,0.13%,-,https://t.me/jinxthecatportal,2024-11-18 00:24:17,32.8K,+479.9%
100,Nyan Doge,6RXNDdYvLSB2y7KsfFcwZdAKzVePEYZbkfDtPNBmpump,577.7%,577.7%,577.7%,133,42K,47.9K,9.25,83,59s,38.34%,0%,-,,2024-11-18 00:24:17,25K,+354.2%
101,Doge Burger,EVJYnHF1aXN4q2tmX1Qc4c812zcghHsAc8SSSzpBpump,544.5%,544.5%,544.5%,102,44K,68.4K,64.75,51,3min,30.55%,0%,-,,2024-11-18 00:24:17,57.5K,+541.7%
102,Synthorion,FapB4HdPTbUBSuGYSqMhymtXwu9gs21cAgWie6cUpump,381.7%,381.7%,381.7%,142,30.6K,34K,30.43,29,4min,27.79%,3.35% Sell Part,-,,2024-11-18 00:24:17,16.5K,+234.3%
103,🟥🐿️🟦🐿️🟩,6bR3fPiQnwqR76QTaa2npy7diaU8zAGMWSyk1pRpump,518.3%,518.3%,518.3%,112,13.2K,44.8K,33.39,68,1min,27.92%,9.75%,-,,2024-11-18 00:24:17,39.9K,+549.7%
104,solana colors,GAtGoniBUM2Xo41TK6wjX9SLCZ7UBSqBvCTqaKSypump,294.4%,294.4%,294.4%,106,25.2K,26.9K,27.72,48,2min,36.91%,3.46%,-,,2024-11-18 00:24:17,19.5K,+286.7%
105,💊💯🇺🇸😂🔥🚀,CjU8GXAb7UTV4dPvFBEJwz7Rnq6XMv1qYBmbCzwFpump,760.1%,760.1%,760.1%,155,45.9K,60.5K,29.31,86,1min,42.48%,0%,-,,2024-11-18 00:24:17,22.6K,+321.2%
106,solana colors,EnKqQop9FGHuRjbHMUdyhRnNCrRTvDyw1GXXi47Epump,541.3%,541.3%,541.3%,121,38.9K,67.7K,49.21,74,2min,24.06%,0%,-,,2024-11-18 00:24:17,46.9K,+444%
107,solana colors,6LqoeeDKhyi8yK43VssUY1kaAcNmXjgx9opsyjSWpump,214.9%,214.9%,214.9%,169,40.4K,31.2K,27.16,47,4min,29.71%,0%,-,,2024-11-18 00:24:17,21.2K,+213.3%
108,The First Edgar,DyZJ36yiC5tfshiRNCjfmNms2hjwWKLU7KCVHSvkpump,311.2%,311.2%,311.2%,139,37K,28K,44.4,70,1min,42.6%,0%,-,,2024-11-18 00:24:17,26.1K,+383.9%
109,New Ai16z Ai,5XccEXBMKRNnsU4gdMXnKu9YW8zVfZEyjx2g26pXpump,391.3%,595.9%,595.9%,105,32.1K,61.2K,68.27,47,5min,29.02%,0%,-,,2024-11-18 00:24:17,44.2K,+363.5%
