row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
15,ISAIDRIGHTFOOTCREEPOOHWALKINWIT,4tuLRFYgoNQFiiCnZ9UZXPrEAeZhetrYhKcMytU2pump,125.3%,1752.2%,2924.2%,556,286.1K,213.9K,79.01,358,2min,27.2%,0%,-,,2024-11-20 01:45:37,121.7K,+128.2%
16,English or Spanish?,cavh28He58Ev7ZnuKtNoGCFMHLDyc2Y9NAf8Waapump,208.4%,2403.9%,2403.9%,527,234.7K,180.7K,79.01,318,51s,23.56%,4.88% Sell Part,-,,2024-11-20 01:45:37,122.1K,+208.4%
17,nonchalant,EiNTZFbmFRorvw4Se6VXpguEP6yjUxajfMsmuxqbpump,47.08%,698.6%,9999.2%,520,488.7K,521.4K,153.51,494,6d,20.27%,0%,-,https://t.me/nonchalantportal,2024-11-20 01:45:37,159.4K,+44.23%
18,yns,4d8BRqQjdyiPhqFmMd4aanMEmUg8VPGZwmTAPp7qpump,34.88%,-18.87%,1392.8%,610,195.4K,1.8M,380.6,4530,47d,20.19%,0%,-,https://t.me/YNSGlobal,2024-11-20 01:45:37,474K,+35.78%
19,Chillgirl,AH9oMYaNWwwh93rthazxXcJB7kyFsLgZMxDJxbwpump,49.31%,61.24%,342.5%,1260,629.2K,11.6M,910.81,10085,2d,21.31%,0%,-,https://t.me/chillgirl_cto,2024-11-20 01:45:37,3.8,+49.31%
20,TRINITY,6UWNmC8NHHquKQZShp4Mgj13HBE8pKj2BTq5UJPSpump,33.64%,67.23%,132.8%,504,75.1K,1.8M,464.22,4552,6h,16.01%,0%,-,https://t.me/trinitytokenai,2024-11-20 01:45:37,445.7K,+33.64%
21,First NPC Token,7H5pUerCRSQSmQXdbEnPijSbqGwQEXSkE3F1vg3Tpump,219.2%,4253.2%,4253.2%,544,283.7K,294.8K,79.01,139,1min,28.36%,0%,-,,2024-11-20 01:45:37,202.4K,+219.2%
22,theydontloveyoulikeiloveyou,CbUPTbC4K7zdAEWxfa1nad4468xpX3LpWPhZVnzybhfN,30.34%,82.17%,238.8%,598,454K,8.7M,842.96,5202,13h,12.93%,0%,-,https://t.me/WAITcommunityPortal,2024-11-20 01:45:37,2,+30.34%
23,suspect,271Syafi7iTUS1roGEvZfqMgWZavwAwpHSboepMppump,38.41%,1866.7%,1866.7%,569,215.3K,129.1K,79.01,273,4min,28.69%,0%,-,,2024-11-20 01:45:37,35.8K,+38.41%
24,RizzSkibidiPetuniaSigmaAura69inu,J6qkNGJioam7GR7qgMtic5E2aue6szbuUysdUi2jpump,354.1%,6081.3%,6081.3%,565,327.1K,433.1K,79.01,271,1min,26.77%,0%,-,https://t.me/+N4gRwQpxJEs5Njg5,2024-11-20 01:45:37,337.7K,+354.1%
25,ASIAN MOM,9p4sFGDA7n78sfZ5rVrWndvhHKBR3x9ockPT6ehkoq1j,89.83%,423.5%,423.5%,505,10.5K,133.7K,68.33,138,131d,17.36%,0%,-,https://t.me/iloveasianmom,2024-11-20 01:45:37,54.8K,+69.67%
26,Freaky Sonic,B2amhPjKhZfHgbBHdd9BLhaRxLUjKeRzRTx7Ncd9pump,87.4%,87.4%,2540%,544,231.1K,179K,79.01,426,1min,21.87%,0%,-,,2024-11-20 01:45:37,83.5K,+87.4%
27,RENKA,3vn1dudoPuoGJM3wgMGZKCd7TKmaxas32df35nfLpump,37.47%,1128.6%,1128.6%,535,31.5K,308.7K,125.46,795,24min,11.7%,0%,-,https://t.me/renka_ai,2024-11-20 01:45:37,87.4K,+39.36%
28,Carbon Emission Value,CnnMktgXwDtbKXhr9icDaz4VHsfHTXT3ws9cEehqpump,218.5%,2743%,2600.3%,539,358.6K,299.5K,79.01,311,1min,26.37%,0%,-,https://t.me/cebpub,2024-11-20 01:45:37,205.5K,+218.5%
29,geekbar,Cf22fQUBsD1HcHpEwayVNaJPxjz6v7N9bPXZaevRpump,99.18%,200.9%,2776.1%,516,235.8K,189.5K,79.01,291,2min,22.98%,0%,-,,2024-11-20 01:45:37,94.4K,+99.18%
30,Director of Gov Efficiency,8Pge1x5tHHgPXzHTzLXfsiGoeDMAgAaf1xFUTrzopump,30.24%,108.3%,2931.7%,633,43.5K,203.1K,113.5,443,57min,14.14%,1.03%,-,https://t.me/DirectorOGE,2024-11-20 01:45:37,47.2K,+30.24%
31,im just a girl,8TFJUPvQgzPXZadxWUA7vvaNhbiPw3KXdtfVTGsnpump,220%,4109.1%,4109.1%,516,295.2K,296.1K,79.01,282,2min,36.93%,0%,-,,2024-11-20 01:45:37,174.2K,+188.2%
32,im just a girl,BtcCYAsr1Gfyu2i27Eer43Xqj5RALTD9E92VpcNXpump,347%,3187.1%,3187.1%,520,265.3K,228.5K,79.01,137,1min,29.85%,0%,-,,2024-11-20 01:45:37,177.4K,+347%
33,Looksmaxxing,6tf6zb3iTtGsiKRi693W6n13U7QV7fuTrabBGPU3pump,59.43%,2093.7%,2093.7%,520,252.7K,152.6K,79.01,208,1min,22.09%,0% Sell Part,-,,2024-11-20 01:45:37,56.9K,+59.43%
34,Chillgirl,AH9oMYaNWwwh93rthazxXcJB7kyFsLgZMxDJxbwpump,32.44%,-43.58%,318.9%,905,372.8K,9M,869.64,10507,2d,21.29%,0%,-,https://t.me/chillgirl_cto,2024-11-20 01:45:37,2.2,+32.44%
35,Just a chill dog,GWdmwKSGCydH1o9WRq7chdCT7No8aeMmfSMYGrnYpump,47.92%,1809.4%,6755.5%,508,218.1K,485.5K,155.65,816,34min,20.59%,0%,-,https://t.me/ChillDogPortal,2024-11-20 01:45:37,157.3K,+47.92%
36,TikTok Official Coin,GzFugVPkcAidsREofwfgQrBXysLFSmS1WxTDFn4ipump,1399.2%,1399.2%,1399.2%,505,214.5K,104.5K,79.01,97,1min,36.77%,0%,-,,2024-11-20 01:45:37,93.7K,+1344.9%
37,Just a mad guy,13Ltbk5PkGjp72x7VkxPS8Vzu9WAcV6nY7bgcQAapump,208.3%,-77.8%,9557.5%,1873,216.9K,98K,46.81,852,1h,11.91%,0% Add Liquidity,-,https://t.me/realmadguy,2024-11-20 01:45:37,66.2K,+208.3%
38,Ozempic,3u61JCqvY9cZT69XsX4kia5xP3CpC6AeiPFfHBSZpump,93.93%,249.4%,307.5%,504,279.1K,1.9M,338.69,3351,6h,20.06%,0%,-,https://t.me/Ozempicdealers,2024-11-20 01:45:37,905.6K,+93.93%
39,Minecraft Parkour,FgR8Zgp6WxTHqspaqoMMdSxmULxvg9Y1CbmvJcouKWES,193.2%,255.4%,4900.7%,503,239.6K,333.9K,90.96,483,59min,23.83%,0%,-,,2024-11-20 01:45:37,220K,+193.2%
40,Princesscoin,DwcwvMGVefPENFXtZTToj6Vu2FDsM4AiaBpukq7B1HYB,34.38%,2719.5%,2719.5%,514,383.3K,134.2K,87.23,290,175d,26.23%,0%,-,,2024-11-20 01:45:37,34.3K,+34.38%
41,TikTok Official Coin,59WtMhHrTe4Sn9gfGNhFD5bQSTLjvykJPT3nTT2Dpump,102.3%,2663.2%,2663.2%,573,451.6K,189.5K,79.01,132,1min,25.75%,0%,-,,2024-11-20 01:45:37,126.4K,+134.9%
42,No.1 TikTok Whale,9yPu59ksdQWdQj4xNcXrFqsEjwqVLdwuDD9s27YGpump,171.9%,3654.8%,3654.8%,524,180.9K,259.2K,79.01,458,48s,22.17%,0%,-,,2024-11-20 01:45:37,214.6K,+225.1%
43,#1 TIKTOK GIFT,5ETkf2m91FvYfVa3kcdkazxWfsvUvMtYPVUUjACUpump,771.9%,3036.4%,3036.4%,559,398.5K,218.6K,79.01,93,1min,27.3%,0%,-,,2024-11-20 01:45:37,192K,+765.6%
44,Man In Finance,33p9HMqMiLNRZCsYmdA3UQMQPc31hw7H98r7QPHSjNSU,408.5%,534.2%,525.5%,515,232K,93.9K,133.13,279,170d,22.96%,0%,-,https://t.me/MIF65_chat,2024-11-20 01:45:37,75.4K,+408.5%
45,Most expensive Tik-Tok gift,HCgkEKVamtybonCZfqrYZ7jDVnsG4KYWeFM892WXpump,340.7%,720.3%,720.3%,524,358.1K,57.1K,79.01,77,1min,33.97%,0%,-,,2024-11-20 01:45:37,44.1K,+340.7%
46,the huzz,D1khZH8Kz255iw8VLiACCPiYgC4XdnAFD3sYsusupump,30.8%,23.31%,194.6%,527,303.5K,11.2M,973.6,15112,48d,15.27%,0%,-,https://t.me/thehuzzsolana,2024-11-20 01:45:37,2.6,+30.8%
47,Red Flag,6QDwKeugCaiHdbRqwV2PjhWpS2MiThLU35Z2VMgopump,32.49%,1730.6%,1730.6%,510,223.5K,125.9K,79.01,166,1min,29.72%,0%,-,,2024-11-20 01:45:37,30.9K,+32.49%
48,Devious Activities,BjMxe7UUMuFmoanGRiVKceUCRRVPooSksCse3UcHpump,390.8%,1558.1%,1990.9%,513,392.2K,137K,79.2,344,10min,20.38%,0.07%,-,,2024-11-20 01:45:37,109.3K,+391.6%
49,EdenLeaf,Bio28JboCuYAEg1Vf662G1yvqEzL3HhziWyGqUJYwLgi,74.54%,2189.7%,2339%,505,212.4K,165K,79.01,160,2min,22.22%,3.46%,-,,2024-11-20 01:45:37,70.5K,+74.54%
50,Dragon Ball Pnut,Dn8YLg1YKbb668QLASrGxGdanhGdjdMCcgj4WNc9pump,34.38%,35.47%,3642.2%,1467,12.4K,37.9K,26.99,456,4h,13.12%,0% Add Liquidity,-,https://t.me/ctodbnut,2024-11-20 01:45:37,9691.966,+34.38%
51,Most Famous TikTok Parrot,5wQ8r2tdUpvWz3m7dmG8ZPEr1dyxq7J42ZT1pcYipump,99.4%,665.2%,194.5%,506,325K,1.9M,355.15,3528,9h,23.75%,0%,-,,2024-11-20 01:45:37,838.1K,+90.07%
52,DOOM SCROLLING,8toKFXK6pxvEmpxN2mRrJKLQBUMzfExhTmKj9NHzpump,68.37%,2195.5%,2195.5%,532,236.3K,151.5K,79.01,313,1min,18.74%,0%,-,,2024-11-20 01:45:37,62.9K,+69.86%
53,#1 Tiktok Lawyer,GDLPx1isYoxBJfvaBUE3xmnDph6g54dnQdQcy3Copump,2870.6%,3780.8%,3780.8%,593,224.4K,274.9K,79.01,306,26s,27.66%,0%,-,,2024-11-20 01:45:37,280.7K,+2196.2%
54,Eruna,9stKmvvRBK52hQrD1vZRBgtjaQpafy6Tbg2f98UBpump,34.64%,718.8%,718.8%,706,188.5K,203.3K,107,594,17min,10.17%,0.04%,-,https://t.me/Erunasol,2024-11-20 01:45:37,52.3K,+34.64%
55,Slay,7tZuvUwjw7DBiJ3mn2xPMnhfekrP59GRXVXU4k6cpump,81.65%,2430.9%,2430.9%,652,349.1K,172.2K,79.01,202,3min,33.04%,0%,-,,2024-11-20 01:45:37,35.3K,+37.18%
56,BOOK OF TIKTOK,2kzd9ys6zx4xvpvkp4PnHKwPJgVF2bdwmrwpcgPmpump,43.18%,1689.6%,1689.6%,504,153.5K,135.5K,79.01,276,2min,26.58%,1% Sell Part,-,https://t.me/bookoftiktokportal,2024-11-20 01:45:37,40.9K,+43.18%
57,OG Chill Guy,GgSabASa6GoW83aPyBHD1DPmvzbYng1dZYFQj4NXpump,38.79%,1868.4%,1868.4%,657,206.6K,132.1K,79.01,348,3min,21.68%,1.54% Buy More,-,,2024-11-20 01:45:37,36.9K,+38.79%
58,slayffin,C15FYENLb4HTSzq13cTvdLM7ZQXvfmvCGD7bPKPspump,80.88%,284.4%,1495.2%,523,133.2K,169.2K,79.01,614,3min,22.26%,0%,-,,2024-11-20 01:45:37,77K,+82.32%
59,Just a mad guy,13Ltbk5PkGjp72x7VkxPS8Vzu9WAcV6nY7bgcQAapump,30.3%,-93.55%,9452.7%,717,4.3K,96.9K,41.64,823,2h,17.06%,0% Add Liquidity,-,https://t.me/ctomadguy,2024-11-20 01:45:37,22.5K,+30.29%
60,#1 TikTok food,4sihtUVqrAGx72aFBGSDctdGtk8GozH5SucFYeGpckuZ,246.7%,3230%,3230%,547,217K,225.5K,79.01,358,44s,21.01%,0%,-,,2024-11-20 01:45:37,160.5K,+246.7%
61,Chillgirl,AH9oMYaNWwwh93rthazxXcJB7kyFsLgZMxDJxbwpump,37.08%,-53.03%,53.41%,974,294.9K,3.8M,553.2,10487,2d,21.29%,0%,-,https://t.me/chillgirl_cto,2024-11-20 01:45:37,1.1,+40.93%
62,TRINITY,6UWNmC8NHHquKQZShp4Mgj13HBE8pKj2BTq5UJPSpump,32.34%,-31.77%,183.4%,749,56.2K,1.7M,419.96,4974,7h,12.85%,0%,-,https://t.me/trinitytokenai,2024-11-20 01:45:37,418.3K,+32.34%
63,TikTok Mascot,G5pBrcDuhjidrsrDUN5MKsGo8mBPG7j8kzsiVoqP5HTV,129.4%,1862.9%,7823.4%,505,227.2K,477.7K,117.84,503,20d,34.48%,0%,-,,2024-11-20 01:45:37,269.4K,+129.4%
64,Suspect...,HQDEa4qEwM2WnDHNMypPKBYhY2Akc1dNQo6Wdg8Apump,46.89%,1890.6%,1890.6%,508,142K,139.6K,79.01,248,4min,37.63%,8.25%,-,,2024-11-20 01:45:37,30.1K,+31.7%
65,Devious Activities,BjMxe7UUMuFmoanGRiVKceUCRRVPooSksCse3UcHpump,35.15%,1469.3%,6810.2%,534,206.2K,452.6K,169.54,1489,42min,17.38%,0.07%,-,,2024-11-20 01:45:37,117.7K,+35.15%
66,GROK,2YJXBqtWJUXy7hMugezFdzRvFSu9UNvjzWXv9ZeUpump,72.24%,72.24%,72.24%,525,9.5K,383.6K,132.56,219,35d,20.05%,0%,-,https://t.me/grokchronicles,2024-11-20 01:45:37,159.7K,+71.72%
67,Gen Z Quant,3an8rhdepsLCya22af7qDBKPbdomw8K4iCHXaA2Gpump,1381.6%,7879.3%,7879.3%,606,475.1K,545.6K,79.01,148,40s,25.78%,5.11%,-,,2024-11-20 01:45:37,508.8K,+1381.6%
68,yns,4d8BRqQjdyiPhqFmMd4aanMEmUg8VPGZwmTAPp7qpump,71.74%,134.5%,963.3%,507,380.2K,2.5M,548.65,5235,47d,19.59%,0%,-,https://t.me/YNSGlobal,2024-11-20 01:45:37,1.1,+71.74%
69,Tiktok Star Baldi Baldimore,HnPiBocjWADhD5HKHjnMq9CeGxuB38Rr5w5Xc5Repump,64.68%,320.2%,2198.6%,503,139.4K,157.1K,79.01,574,4min,21.66%,0%,-,,2024-11-20 01:45:37,61.3K,+64.29%
70,RENKA,3vn1dudoPuoGJM3wgMGZKCd7TKmaxas32df35nfLpump,36.62%,53.23%,1226.1%,508,22.7K,333.2K,145.16,1303,1h,16.8%,0%,-,https://t.me/renka_ai,2024-11-20 01:45:37,89.3K,+36.62%
71,Ice Cream So Good,FH7wUeoWx5CqRVxFzxcpNUf2xCyQAcnLm9p91Twgpump,103.4%,2474.8%,2474.8%,508,179.2K,167.7K,79.01,292,2min,30.36%,0%,-,,2024-11-20 01:45:37,80.1K,+96.22%
72,im sorry,8Ug31fTsAG4a3a9Wt5zEwgDHDh8cq8y6hPdZnfPWpump,4710.4%,4710.4%,4710.4%,595,938.8K,328.6K,79.01,58,24s,34.18%,5.11%,-,,2024-11-20 01:45:37,289K,+4230.9%
73,1st Community on TikTok Comments,5NhUQj2bcVwftGJDCKjXZxQDrZ2is1PAa3w3q3Hzpump,1425.5%,1425.5%,1425.5%,526,291.8K,102.6K,79.01,95,1min,30.36%,3.46%,-,,2024-11-20 01:45:37,92.8K,+1379.8%
74,Miaw Miaw,7fdgwaXBCwdnCGgHFgYoDPySYanjxeuHLTpgk5mupump,83.09%,2479.3%,2479.3%,503,298.2K,174.2K,79.01,255,2min,34.71%,0%,-,,2024-11-20 01:45:37,79.1K,+83.09%
75,Just a mad guy,13Ltbk5PkGjp72x7VkxPS8Vzu9WAcV6nY7bgcQAapump,31.03%,-36.27%,5873.7%,1655,5.4K,60.6K,36.67,818,2h,19.86%,0% Add Liquidity,-,https://t.me/ctomadguy,2024-11-20 01:45:37,14.4K,+31.03%
76,the road to success,4WdwAEVoQhwjkgvZNmDmyAhNvkqg9fM78F9sSpyGpump,72.1%,43.87%,3458.4%,502,319.5K,1.8M,352.29,5994,5h,13.71%,0%,-,,2024-11-20 01:45:37,770.6K,+72.1%
77,GenZ Quant Dox,FgHbZ4sU9eWR3rB5thXjYbyE1wVTUNYiHagw45gJpump,2398.5%,2276.9%,2276.9%,555,511.8K,165.1K,79.01,149,1min,23.22%,0%,-,,2024-11-20 01:45:37,158.5K,+2398.5%
78,Chillgirl,AH9oMYaNWwwh93rthazxXcJB7kyFsLgZMxDJxbwpump,30.48%,-28.25%,22.97%,509,115.9K,4.3M,614.73,10301,2d,21.37%,0%,-,https://t.me/chillgirl_cto,2024-11-20 01:45:37,1.1,+33.86%
79,Dragon Ball Pnut,Dn8YLg1YKbb668QLASrGxGdanhGdjdMCcgj4WNc9pump,31.35%,57.66%,6722.6%,1349,1.4K,69.1K,33.62,511,5h,13.81%,0% Add Liquidity,-,https://t.me/ctodbnut,2024-11-20 01:45:37,16.5K,+31.35%
80,FINE SHYT,Acxq1jXePGYrb6gSJyG8gEzx9UwPiU2gW7uiK2oGpump,62.15%,274.3%,457%,501,297.4K,4.1M,581.36,7108,8d,12.6%,0%,-,https://t.me/FineShytCTOPortal,2024-11-20 01:45:37,1.6,+62.15%
81,GROK,2YJXBqtWJUXy7hMugezFdzRvFSu9UNvjzWXv9ZeUpump,73.68%,226.1%,226.1%,512,13.5K,726.1K,182.1,220,35d,20.45%,0%,-,https://t.me/grokchronicles,2024-11-20 01:45:37,308K,+73.68%
82,522 Cline Ave Mansfield OH 44907,FvraKqsWGLwuqZTszgu7MgBG5yP7w2St9GG5AqQ9pump,323.2%,2696.7%,2696.7%,540,184.6K,193.9K,79.01,235,43s,20.71%,0%,-,,2024-11-20 01:45:37,148.1K,+323.2%
83,TRINITY,6UWNmC8NHHquKQZShp4Mgj13HBE8pKj2BTq5UJPSpump,47.01%,-61.38%,69.08%,1921,183.4K,870.8K,336.61,4978,8h,12.86%,0%,-,https://t.me/trinitytokenai,2024-11-20 01:45:37,278.7K,+47.05%
84,No.1 TikTok Nigga,7kmfTa98vMLvFd6MFTFtHKNwnAwqBY1CZZMsjdPZpump,32.07%,1709.5%,1709.5%,1122,262.5K,121.5K,79.01,372,5min,25.31%,0%,-,,2024-11-20 01:45:37,29.5K,+32.07%
85,Gen Z Quant,bPrTxmmic8mxRJ8Yk4VEPHMTwxQvgcYLzcKijsMpump,329%,5892.3%,5892.3%,528,271.1K,411.2K,79.01,239,3min,30.89%,0%,-,,2024-11-20 01:45:37,315.4K,+329%
86,Infinity Bridge,4RokVNEZRqnAhc51iAyF2d6iWAeuT6fVP5boaNLuxt5z,33.08%,33.08%,33.08%,509,286.5K,168.2K,25,124,5min,10.39%,0% Add Liquidity,-,,2024-11-20 01:45:37,41.8K,+33.08%
87,Gen Z Quant,8H6QUbF7JK8Z13AtPaK9sAVGMsC45fDWKzLnxejbpump,1802.9%,1802.9%,1802.9%,560,577.1K,128.2K,79.01,91,42s,28.02%,3.46%,-,,2024-11-20 01:45:37,206.8K,+3070.7%
88,Khaby Lame,ANxDvwV3HAwKxsvk6NgPgVCoDZFtEPG5yc1S5w6pump,247.6%,1090.8%,4859.9%,515,229.2K,226.1K,80.7,351,150d,30.31%,0%,-,https://t.me/khaby_sol,2024-11-20 01:45:37,157.9K,+242.8%
89,Tuesday,4RT2MCD8jS7SojvWzkChKLm4jPY4DjAFAbkhYRnnpump,30.04%,150.6%,4958.5%,715,317.4K,275.3K,181.11,749,151d,25.57%,0%,-,https://t.me/tuesdayportal,2024-11-20 01:45:37,68.2K,+32.23%
90,Just a mad guy,13Ltbk5PkGjp72x7VkxPS8Vzu9WAcV6nY7bgcQAapump,36.07%,-50.11%,4079.8%,1643,1.9K,42.4K,26.17,824,3h,18.68%,0% Add Liquidity,-,https://t.me/ctomadguy,2024-11-20 01:45:37,11.2K,+36.07%
91,my dog lucy,Cy7Nyi89q2HCt4wwxyLLJERNdjwBJVHJCnC8xGSQpump,43%,6696.6%,6696.6%,695,183.3K,463.7K,217.1,1395,30min,14.58%,0%,-,,2024-11-20 01:45:37,139.4K,+43%
92,Quant's Big Bro,CffHbjkybAceEJW48tAmVvjLVtQtnoponFWeTZi8pump,2221.1%,2221.1%,2221.1%,579,193K,156.2K,79.01,207,17s,26.87%,0%,-,,2024-11-20 01:45:37,167.4K,+2487.7%
93,FINE SHYT,Acxq1jXePGYrb6gSJyG8gEzx9UwPiU2gW7uiK2oGpump,34.78%,-3.37%,241.4%,606,173.3K,3.1M,561.81,7771,8d,13.27%,0%,-,https://t.me/FineShytCTOPortal,2024-11-20 01:45:37,798.7K,+34.78%
94,sneaky link,G9X198352efMZgEFP3DKG7GGY1Mwsfdsn6kSfZzCpump,38.58%,1851.5%,1851.5%,524,122.1K,131.2K,79.01,366,2min,24%,0%,-,,2024-11-20 01:45:37,37.5K,+39.66%
95,GROK,2YJXBqtWJUXy7hMugezFdzRvFSu9UNvjzWXv9ZeUpump,32.07%,73.22%,298.7%,517,9.8K,887.8K,256.32,224,35d,20.85%,0%,-,https://t.me/grokchronicles,2024-11-20 01:45:37,215.6K,+32.07%
96,Eruna,9stKmvvRBK52hQrD1vZRBgtjaQpafy6Tbg2f98UBpump,40.09%,27.65%,563.1%,543,103.3K,164.7K,95.46,1355,1h,11.63%,0.04%,-,https://t.me/Erunasol,2024-11-20 01:45:37,44.7K,+38%
97,English or Spanish,gabeGcknKqGVSfUvXJcggFdHPApDnAKYSPVqfxqpump,101.5%,320.1%,1256.5%,922,116.2K,355.2K,159.87,585,162d,23.97%,0%,-,https://t.me/moveportal,2024-11-20 01:45:37,178.9K,+101.5%
98,theydontloveyoulikeiloveyou,CbUPTbC4K7zdAEWxfa1nad4468xpX3LpWPhZVnzybhfN,33.1%,-14.23%,152%,613,307.7K,8.7M,877.13,8228,16h,12.62%,0%,-,https://t.me/WAITcommunityPortal,2024-11-20 01:45:37,2.1,+32.72%
99,Linpuss | Linea,7Wmy8QAends2xViZBQXXTAoZT3bWQztukp8dFGoRpump,35.42%,39.28%,486.4%,613,126.9K,149.1K,98.5,350,3h,4.09%,0%,-,,2024-11-20 01:45:37,38.6K,+35.05%
100,malone,61uNGe2qk61GGD6iVmzRCSG2whfpTyQUZSP4kNSWpump,777.3%,2327.1%,2327.1%,588,203.3K,163.3K,79.01,149,26s,29.82%,0.87% Sell Part,-,,2024-11-20 01:45:37,165K,+889.9%
101,TRINITY,6UWNmC8NHHquKQZShp4Mgj13HBE8pKj2BTq5UJPSpump,31.51%,-46.43%,-1.35%,1171,184.3K,661.2K,278.12,4910,9h,14.12%,0%,-,https://t.me/trinitytokenai,2024-11-20 01:45:37,158.4K,+31.51%
102,NOOO,BNq1rGTAbDnGEQ6Vu6SSVh5QGL6NovuLiguhRUQhpump,200.7%,4297.3%,4297.3%,514,343.8K,287.6K,79.01,256,3min,32.16%,0%,-,,2024-11-20 01:45:37,167.8K,+175.4%
103,Quant,BcFYayFVrMD9CRvWeUHGEhs1piimYu8E1CUFN3TMpump,199.8%,199.8%,199.8%,503,64.2K,268.6K,81.55,190,5min,11.72%,0% Add Liquidity,-,,2024-11-20 01:45:37,179K,+199.8%
104,Pepenut,CjryfVv6A1TwXTdeCt8ZaZMTUWndW9BVKq3XovwyPD43,32.92%,8.57%,-77.41%,848,38.9K,199K,209.82,9459,1d,5.53%,0.03% Add Liquidity,-,https://t.me/Pepenut_Portal,2024-11-20 01:45:37,49.3K,+32.92%
