Name,Symbol,Market Cap,Volume 24h,24h Change (%),Liquidity,Address,decimals,symbol,name,price,liquidity,uniqueWallet30m,uniqueWallet30mChangePercent,uniqueWallet1h,uniqueWallet1hChangePercent,uniqueWallet2h,uniqueWallet2hChangePercent,uniqueWallet4h,uniqueWallet4hChangePercent,uniqueWallet6h,uniqueWallet6hChangePercent,uniqueWallet8h,uniqueWallet8hChangePercent,uniqueWallet12h,uniqueWallet12hChangePercent,uniqueWallet24h,uniqueWallet24hChangePercent,realMc,holder,numberMarkets,coingeckoId,telegram,twitter,website,discord
ACT,ACT,826K,8.62Mil,84.75389559037565,117181.06682613098,9VY8jhtRWS8P1e27tN8V3ajjsBmCjjr8pPvyujympump,6,ACT,ACT,0.0008901757290513,117181.06682613098,24,-29.411764705882355,40,-11.11111111111111,62,-83.72703412073491,405,19.82248520710059,,,700,446.875,,,817,351.38121546961327,890K,715,2,,,,,
ponzi dot market,ponzi,834K,2.39Mil,18.87904584687259,166391.89605241278,tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,6,ponzi,ponzi dot market,0.0007662413060004,166395.45454712116,21,-58.82352941176471,64,39.130434782608695,95,9.195402298850574,159,-22.058823529411764,,,310,-74.91909385113269,,,1960,884.9246231155778,766K,2610,4,,,,,
ZeroByte,ZB,835K,39.02Mil,-19.709573442686423,222051.1617698595,H1hcBegR2A6b2mCGqhH5zA4sTZvMxrqT4v3fHY1kpump,6,ZB,ZeroByte,0.0008390554858908,222019.78088306557,320,-29.20353982300885,681,0.5908419497784343,1191,-26.39060568603214,2419,-31.278409090909093,,,5005,4.423117045691634,,,15869,97.67065271549576,839K,6121,13,,,,,
Tether USD (Wormhole),USDT,845K,2.47Mil,-46.16472448871088,823585.6917892925,Dn4noZ5jgGfkntzcQSUZ8czkreiZ1ForXYoV2H8Dm7S1,6,USDT,Tether USD (Wormhole),1.000022478291447,823589.3511778502,2,0.0,3,-50.0,6,-50.0,17,70.0,,,24,-29.411764705882355,,,87,-20.909090909090907,845K,2184,3,tether,,https://twitter.com/wormholecrypto,https://wormholenetwork.com/en/,https://discord.com/invite/xsT8qrHAvV
Right Click Save As Guy ,RCSAG ,849K,3.24Mil,-85.5883899976153,125007.36384113856,9XWUzTYsRdyWdcQsJ7qibwgaJSNAm8aMKLLe2zbapump,6,RCSAG ,Right Click Save As Guy ,0.0009521513838867,125891.33514084168,29,163.63636363636363,39,-17.02127659574468,77,-40.76923076923077,177,276.5957446808511,,,212,241.93548387096772,,,306,42.32558139534884,837K,1943,2,,,,,
ECOFUK,ECOFUK,855K,28.95Mil,17.16651180727143,162519.2345930341,Ff639RjQYbqrS9VJgYM1p1ifXCAzC8GrbWUu4YAVpump,6,ECOFUK,ECOFUK,0.0008523654432784,162519.2345930341,109,-39.77900552486188,248,-4.980842911877394,433,5.609756097560976,731,-28.26300294406281,,,1468,-28.806983511154225,,,8330,254.77001703577517,852K,2424,7,,,,,
Santa Pepe,SANTAPE,855K,31.73Mil,,288990.1568665632,GxWyh17McYtY3h9m75nyTdy8Cp6WAzkdyNRDPKmjHU4c,9,SANTAPE,Santa Pepe,0.0008557951482352,288990.1568665632,442,29.61876832844575,756,-30.95890410958904,1816,-6.536284096757592,3716,46.70351362021319,,,5880,16.94510739856802,,,9197,,856K,9953,1,,,,,
Wrapped BNB (Wormhole),WBNB,872K,2.38Mil,-18.095655252426333,696360.3503895928,9gP2kCy3wA1ctvYWQk75guqXuHfrEomqydHLtcTCqiLa,8,WBNB,Wrapped BNB (Wormhole),724.1457110160947,728462.6490648373,10,-16.666666666666664,19,-9.523809523809524,37,-15.909090909090908,74,-13.953488372093023,,,130,30.0,,,281,6.037735849056604,877K,6582,13,binance-coin,,https://twitter.com/wormholecrypto,https://wormholenetwork.com/,
Convo.wtf,convo,894K,7.22Mil,-64.60244235475592,191302.7173620608,KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,6,convo,Convo.wtf,0.0009130050795038,191302.7635214692,41,-8.88888888888889,76,-20.0,150,-42.084942084942085,338,39.09465020576132,,,472,49.36708860759494,,,870,-9.563409563409564,913K,2527,4,convo,https://t.me/convo_community,https://twitter.com/convodotwtf,https://convo.wtf/,
DOGE DEPT,DEPT,900K,22.31Mil,,297503.4862729383,HkVs1CuNJhTxniwL7tmgn9s8B3o5F9NXRywNa4dZDsCk,6,DEPT,DOGE DEPT,0.000902067358876,297768.98913944245,812,1.2468827930174564,1573,-0.9445843828715366,3118,-0.5422647527910686,6207,0.420643908752629,,,10106,8.35209606518709,,,10284,,902K,11195,1,,,,,
glamorous,glam,916K,2.01Mil,-43.906989680821134,153058.82322285578,73rzMJ8uEqjAf5vE1YPGrXbg7Cb2Yv85EoxpJh2mpump,6,glam,glamorous,0.0008868930151314,164066.5949431817,66,230.0,83,38.333333333333336,126,26.0,194,-24.21875,,,377,13.213213213213212,,,880,-45.068664169787766,887K,2624,2,glamorous,https://t.me/glamcto,https://twitter.com/GlamCatSol,https://www.glamcat.lol/,
BALDIE,ALPHA,919K,8.10Mil,29972.104201215683,138209.54376868223,4WcCBEMXaf1pCdNKnJJMZE2cmQnb7AVtYVFQqeVkpump,6,ALPHA,BALDIE,0.0009131483267029,138209.54376868223,20,53.84615384615385,26,13.043478260869565,35,29.629629629629623,48,-2.0408163265306123,,,67,109.375,,,80,566.6666666666667,913K,1863,1,,,,,
gemxbt,GEMXBT,957K,2.07Mil,-44.10486012055597,122662.12530883052,68YY6KjfnmPuQubYkFTsmXGaF2FuwcxumWLFxb6cpump,6,GEMXBT,gemxbt,0.0008782013500667,122662.12530883052,23,-28.125,41,13.88888888888889,78,-12.359550561797752,155,-12.429378531073446,,,296,2.7777777777777777,,,913,-39.69616908850727,878K,855,4,,,,,
Froge,FROGE,972K,11.95Mil,481.2904296606071,157736.93465541603,FA9jJDQzBEeV4qunJpt7XY7wC4smNYLsBNtMCTPsj3pp,6,FROGE,Froge,0.0009525362840245,157736.93465541603,38,31.03448275862069,60,-24.050632911392405,125,-8.75912408759124,207,-42.81767955801105,,,479,-56.09532538955087,,,2630,826.056338028169,953K,1006,3,,,,,
Goatse Forest Rave,GFR,981K,5.65Mil,,122823.8752472936,FN9tn6JQzegrUuHx7CyXyNsiSBZkRyoaHZuKF1Smpump,6,GFR,Goatse Forest Rave,0.0009427749032431,131369.16682710295,238,-36.02150537634409,504,39.612188365650965,715,166.7910447761194,868,104.23529411764704,,,1111,-53.86212624584717,,,3071,,943K,1116,5,,,,,
