Name,Symbol,Market Cap,Volume 24h,24h Change (%),Liquidity,Address,decimals,symbol,name,price,liquidity,uniqueWallet30m,uniqueWallet30mChangePercent,uniqueWallet1h,uniqueWallet1hChangePercent,uniqueWallet2h,uniqueWallet2hChangePercent,uniqueWallet4h,uniqueWallet4hChangePercent,uniqueWallet6h,uniqueWallet6hChangePercent,uniqueWallet8h,uniqueWallet8hChangePercent,uniqueWallet12h,uniqueWallet12hChangePercent,uniqueWallet24h,uniqueWallet24hChangePercent,realMc,holder,numberMarkets,coingeckoId,telegram,twitter,website,discord
Solod The Buddy,BUDDY,616K,1.00Mil,-53.42486253364951,126768.55163211103,6AH9xWmRkjsKL3wnMTixhWrht6ZgCsngfUCwt8pDpump,6,BUDDY,Solod The Buddy,0.0006241565567416,126804.12360843192,18,200.0,24,26.31578947368421,34,-64.94845360824742,121,63.51351351351351,,,183,-39.40397350993378,,,602,33.1858407079646,624K,2869,5,solod-the-buddy,https://t.me/solod_portal,https://twitter.com/solod_diary,https://www.soloddiary.com/,
Shadow AI,SHADOAI,628K,1.86Mil,244.56549865205784,107460.05612994936,7VwxiPZeSYfQbQxqorGBctSyorPMJusrGDFkX5TFpump,6,SHADOAI,Shadow AI,0.0006178397878543,107460.05327263486,18,20.0,28,3.7037037037037033,47,-27.692307692307693,100,-38.2716049382716,,,232,-39.58333333333333,,,1079,-4.850088183421517,618K,1263,4,,,,,
Goatse Forest Rave,GFR,684K,4.98Mil,,100013.50387901788,FN9tn6JQzegrUuHx7CyXyNsiSBZkRyoaHZuKF1Smpump,6,GFR,Goatse Forest Rave,0.0009741622844085,116184.33607614617,272,77.77777777777779,367,114.61988304093566,476,100.84388185654008,620,25.0,,,937,-61.62981162981163,,,2913,,974K,1045,5,,,,,
queefcoin,queef,690K,6.62Mil,745.0328053184796,143158.1562254509,4VdCEb24qJ24yvq8H14skQ5gJpyT9xCMcg4ssA4zpump,6,queef,queefcoin,0.0005928939299597,143153.53468202852,68,871.4285714285713,75,108.33333333333331,101,-42.93785310734463,234,-41.64588528678304,,,517,-67.84825870646766,,,2088,1135.5029585798816,593K,1224,3,,,,,
memOS AI,memOS,702K,20.37Mil,,130894.763272516,3KCDgWw1C6PdjUsUXonYm6TGaDWKsLxmEjdBP7s8pump,6,memOS,memOS AI,0.0005967015364369,125373.3269940365,254,13.901345291479824,407,-5.787037037037037,695,6.431852986217458,1114,-29.53826691967109,,,2292,-66.31393298059965,,,7944,,597K,2293,6,,,,,
Omega,OMEGA,744K,5.26Mil,-27.016648193607445,134078.3586558308,FuVVu23hbFcXiiEM7ASp1CKY38DA3M7E626kGf7Upump,6,OMEGA,Omega,0.0007070065755173,134078.3586558308,39,56.00000000000001,59,5.357142857142857,100,-33.77483443708609,218,-38.93557422969188,,,517,-61.67531504818384,,,2831,34.489311163895486,707K,2398,4,,,,,
ponzi dot market,ponzi,762K,2.36Mil,16.84291217629135,166391.89605241278,tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,6,ponzi,ponzi dot market,0.0007984496411586,166395.45454712116,24,-11.11111111111111,46,31.428571428571427,74,-38.84297520661157,178,-1.1111111111111112,,,316,-81.6598955310505,,,1940,869.9999999999999,798K,2605,4,,,,,
Oraichain Token (Wormhole),ORAI,777K,3.20Mil,-37.74905980506285,570047.6269608097,2hZWncnmsSMdbkdwzSHJfrnDVkL66g63gncdRWqjTbBB,8,ORAI,Oraichain Token (Wormhole),12.239307182292327,44292.58060613536,59,321.42857142857144,69,7.8125,107,-17.692307692307693,191,-11.981566820276496,,,333,34.274193548387096,,,576,33.02540415704388,787K,207,3,,,,,
Sigma Sigma Boy,SIGMABOY,779K,6.91Mil,236.1081304280017,143454.8104210857,uSy45a8ZvRCdnWriPaAuiRHygrRPChSvHM53Myapump,6,SIGMABOY,Sigma Sigma Boy,0.0008662782870116,143454.8104210857,104,5.05050505050505,182,-60.34858387799565,571,15.821501014198782,919,-45.845609899823216,,,2300,89.14473684210526,,,3204,1044.2857142857142,866K,3364,1,,,,,
DEGEN TAYLOR,DEGEN,789K,33.67Mil,,146754.42693060084,ATEWnH7CyLUyDAYVnUS4jxBi243SWUnBmmpRf3QRpump,6,DEGEN,DEGEN TAYLOR,0.0007953661556455,147808.05336707976,124,-46.55172413793103,354,-37.12255772646537,892,-20.0,1976,-8.306264501160094,,,4070,8.794439989307671,,,7720,,795K,10526,2,,,,,
Shred,SHRED,794K,1.64Mil,-39.08016581243596,124215.41684341818,98geVJZfj1JkzyRePEFRr2AHjLcs1TDwSptcVjMC2Eks,6,SHRED,Shred,0.0007408458976681,124215.41684341818,17,-41.37931034482759,37,42.30769230769231,58,-58.57142857142858,177,-41.0,,,393,100.51020408163264,,,641,-9.97191011235955,741K,1174,1,,,,,
Right Click Save As Guy ,RCSAG ,808K,3.25Mil,-85.49293931981862,125007.36384113856,9XWUzTYsRdyWdcQsJ7qibwgaJSNAm8aMKLLe2zbapump,6,RCSAG ,Right Click Save As Guy ,0.000910966580146,125891.33514084168,21,-41.66666666666667,47,-61.47540983606557,144,433.3333333333333,165,312.5,,,191,218.3333333333333,,,289,25.108225108225103,801K,1927,2,,,,,
Lemonade Stand Duck,DUCK,826K,26.25Mil,,154258.3592292665,2ru7VX6NnaZ78znCtgGmYs2PdcAQRCr3UaPfRkDUpump,6,DUCK,Lemonade Stand Duck,0.0007419649629246,147598.70859630723,1076,-14.940711462450592,2066,-26.918995401485677,4157,98.42482100238664,5386,-14.75150364039253,,,10069,-63.6930732340533,,,35832,,742K,6105,4,,,,,
gemxbt,GEMXBT,831K,2.55Mil,-32.27483731751043,122662.1089532974,68YY6KjfnmPuQubYkFTsmXGaF2FuwcxumWLFxb6cpump,6,GEMXBT,gemxbt,0.0008965680153155,122662.12530883052,11,-60.71428571428571,36,5.88235294117647,69,-33.00970873786408,149,-21.164021164021165,,,298,0.6756756756756757,,,954,-37.15415019762846,897K,842,4,,,,,
Tether USD (Wormhole),USDT,840K,2.46Mil,-46.652539340928016,823585.6917892925,Dn4noZ5jgGfkntzcQSUZ8czkreiZ1ForXYoV2H8Dm7S1,6,USDT,Tether USD (Wormhole),0.9999378081586414,823589.3511778502,4,0.0,6,0.0,10,0.0,17,30.76923076923077,,,27,-20.588235294117645,,,90,-16.666666666666664,840K,2184,3,tether,,https://twitter.com/wormholecrypto,https://wormholenetwork.com/en/,https://discord.com/invite/xsT8qrHAvV
Santa Pepe,SANTAPE,845K,30.50Mil,,280648.96629957587,GxWyh17McYtY3h9m75nyTdy8Cp6WAzkdyNRDPKmjHU4c,9,SANTAPE,Santa Pepe,0.0008474213319025,282660.38438700803,532,-9.830508474576272,1094,7.571288102261553,2082,8.834291688447465,3958,78.52954442940911,,,5635,6.401057401812689,,,8833,,847K,9625,1,,,,,
Convo.wtf,convo,847K,7.19Mil,-64.73564191933046,191302.7173620608,KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,6,convo,Convo.wtf,0.0008790682867924,191302.7635214692,67,55.81395348837209,95,2.1505376344086025,165,-37.02290076335878,335,49.55357142857143,,,461,44.9685534591195,,,868,-12.05673758865248,879K,2530,4,convo,https://t.me/convo_community,https://twitter.com/convodotwtf,https://convo.wtf/,
Wrapped BNB (Wormhole),WBNB,863K,2.39Mil,-20.114783213769257,696360.3503895928,9gP2kCy3wA1ctvYWQk75guqXuHfrEomqydHLtcTCqiLa,8,WBNB,Wrapped BNB (Wormhole),717.6662158174867,728462.6490648373,12,9.090909090909092,22,120.0,29,-60.810810810810814,94,141.02564102564102,,,122,14.018691588785046,,,273,1.1111111111111112,869K,6576,13,binance-coin,,https://twitter.com/wormholecrypto,https://wormholenetwork.com/,
2024 TIME PERSON OF THE YEAR,TRUMP,867K,20.27Mil,,144575.78763911186,AJqDoH24K7S3riUjMMzKL5tWPbuLB6vp5bZ9bznRpump,6,TRUMP,2024 TIME PERSON OF THE YEAR,0.000841683589821,140960.89727707944,177,29.1970802919708,288,-14.285714285714285,564,-0.7042253521126761,1003,-17.516447368421055,,,1970,-38.4375,,,8809,,842K,2737,4,,,,,
DOGE DEPT,DEPT,894K,20.92Mil,,292235.8545983841,HkVs1CuNJhTxniwL7tmgn9s8B3o5F9NXRywNa4dZDsCk,6,DEPT,DOGE DEPT,0.000901290905751,294405.59449859627,812,-0.6119951040391677,1587,0.2526847757422615,3127,-0.318775900541919,6215,1.3039934800325998,,,10102,28.72069317023446,,,10277,,901K,11194,1,,,,,
HYVEMYND,HYVE,927K,25.11Mil,,165754.3024710192,ABAGcLC6hoapG3xFcBkwaXzmdFzdH7nup2JD1feapump,6,HYVE,HYVEMYND,0.0007464376307723,137518.18653045723,167,-17.326732673267326,314,-5.7057057057057055,550,-33.49455864570738,1131,60.42553191489362,,,1569,-78.3496619290741,,,7956,,746K,1977,4,,,,,
ECOFUK,ECOFUK,957K,31.04Mil,1175.5832553942705,160858.58291041004,Ff639RjQYbqrS9VJgYM1p1ifXCAzC8GrbWUu4YAVpump,6,ECOFUK,ECOFUK,0.001042239684139,162844.74377159632,123,-27.2189349112426,265,28.640776699029125,421,-20.415879017013232,811,-13.354700854700855,,,1465,-38.13344594594595,,,9434,878.630705394191,1.04Mil,2472,7,,,,,
ZeroByte,ZB,957K,42.15Mil,11.04633750178534,225966.62694466236,H1hcBegR2A6b2mCGqhH5zA4sTZvMxrqT4v3fHY1kpump,6,ZB,ZeroByte,0.0007577666146731,222973.85810648027,418,22.94117647058824,672,-13.73555840821566,1294,-38.1453154875717,2866,-10.07216818324443,,,5044,-3.1861804222648757,,,16912,179.7221303341052,758K,6226,13,,,,,
