Name,Symbol,Market Cap,Volume 24h,24h Change (%),Liquidity,Address,decimals,symbol,name,price,liquidity,uniqueWallet30m,uniqueWallet30mChangePercent,uniqueWallet1h,uniqueWallet1hChangePercent,uniqueWallet2h,uniqueWallet2hChangePercent,uniqueWallet4h,uniqueWallet4hChangePercent,uniqueWallet6h,uniqueWallet6hChangePercent,uniqueWallet8h,uniqueWallet8hChangePercent,uniqueWallet12h,uniqueWallet12hChangePercent,uniqueWallet24h,uniqueWallet24hChangePercent,realMc,holder,numberMarkets,coingeckoId,telegram,twitter,website,discord
Straight Tuah Prison,TUAH,754K,16.97Mil,46.43773170643568,185870.3427756209,AkukwSXUTkDSeh2c1ypyvN4unzyr4xb2T4SmKkix6bT8,6,TUAH,Straight Tuah Prison,0.0007957160296157,186001.7995104428,97,203.125,115,105.35714285714286,157,106.57894736842108,210,48.93617021276596,,,313,-4.86322188449848,,,1042,-22.527881040892197,796K,16367,10,,,,,
The Honest Dev,DEV,759K,3.09Mil,822.6810609674878,132837.62318421408,FJsU8cSyKUgHwJgoB2LpuB9G3m7V47wfNwESndyWpump,6,DEV,The Honest Dev,0.0006372119581509,132643.27856217013,144,-26.15384615384616,305,0.3289473684210526,526,6.048387096774194,898,0.672645739910314,,,1549,-19.699326075686884,,,3480,914.5772594752186,629K,2318,4,,,,,
venti,venti,767K,5.68Mil,55.05051409003473,153215.9711713521,FRpTyMBDavKsdYN1FQZcEeZ2iwGvHaZKFSkvr5izpump,6,venti,venti,0.0007971682530567,153215.97118285118,66,60.97560975609756,97,-25.95419847328244,200,-15.254237288135592,368,53.333333333333336,,,518,-38.47980997624703,,,2233,-66.3603495028623,797K,3953,9,,,,,
HYVEMYND,HYVE,770K,25.74Mil,,137140.50406933684,ABAGcLC6hoapG3xFcBkwaXzmdFzdH7nup2JD1feapump,6,HYVE,HYVEMYND,0.0006654222287019,137666.59798026615,74,-31.48148148148148,166,-17.82178217821782,321,-36.30952380952381,705,-37.16577540106952,,,1524,-39.23444976076555,,,8081,,665K,1913,4,,,,,
Right Click Save As Guy ,RCSAG ,776K,3.20Mil,-86.55387860916225,160991.2817364141,9XWUzTYsRdyWdcQsJ7qibwgaJSNAm8aMKLLe2zbapump,6,RCSAG ,Right Click Save As Guy ,0.000735466026164,161875.25303611718,18,50.0,27,-42.5531914893617,56,-22.22222222222222,115,-26.751592356687897,,,235,245.58823529411765,,,327,65.98984771573603,647K,1937,2,,,,,
Oraichain Token (Wormhole),ORAI,789K,3.43Mil,-30.61648557780021,644781.671147906,2hZWncnmsSMdbkdwzSHJfrnDVkL66g63gncdRWqjTbBB,8,ORAI,Oraichain Token (Wormhole),12.12879680812492,644781.8320700438,34,-34.61538461538461,75,63.04347826086957,94,-8.737864077669903,152,-29.95391705069124,,,302,-2.5806451612903225,,,608,54.70737913486005,779K,205,3,,,,,
Tether USD (Wormhole),USDT,818K,2.06Mil,-60.24509966671042,823443.4036715768,Dn4noZ5jgGfkntzcQSUZ8czkreiZ1ForXYoV2H8Dm7S1,6,USDT,Tether USD (Wormhole),1.0002452154608097,823447.0630601344,4,-42.85714285714285,7,40.0,9,50.0,14,-6.666666666666667,,,25,-3.8461538461538463,,,78,-28.440366972477065,818K,2184,3,tether,,https://twitter.com/wormholecrypto,https://wormholenetwork.com/en/,https://discord.com/invite/xsT8qrHAvV
Man,MAN,825K,7.08Mil,,129968.24289308216,WhZEoFj5uejcq392GeYEC7Fmwr5q49wyq9jD5U3pump,6,MAN,Man,0.0007996311946819,127144.3296745817,716,-23.340471092077088,1432,-8.263933376040999,2493,44.35437174290677,3528,26.58772874058127,,,5358,210.4287369640788,,,6251,,800K,3114,2,,,,,
gemxbt,GEMXBT,854K,1.92Mil,-41.74018018248618,116579.61343370586,68YY6KjfnmPuQubYkFTsmXGaF2FuwcxumWLFxb6cpump,6,GEMXBT,gemxbt,0.0007410412431919,116579.61343370586,34,-37.03703703703704,71,47.91666666666667,115,57.53424657534247,168,1.2048192771084338,,,290,-8.517350157728707,,,895,-32.554634513941224,741K,835,4,,,,,
glamorous,glam,864K,1.89Mil,-42.4860039417789,158001.44710773067,73rzMJ8uEqjAf5vE1YPGrXbg7Cb2Yv85EoxpJh2mpump,6,glam,glamorous,0.0008292740896309,169009.2188280566,37,-17.77777777777778,69,-35.51401869158878,135,6.299212598425196,211,8.205128205128204,,,342,-1.1560693641618496,,,883,-38.25174825174825,829K,2601,2,glamorous,https://t.me/glamcto,https://twitter.com/GlamCatSol,https://www.glamcat.lol/,
Solycat,SOLYCAT,875K,1.05Mil,-39.11530510438344,173671.27202182933,5v62ivFK6pAERaZC8ysBD66dCJS83MbqyVAmXYddbM78,5,SOLYCAT,Solycat,0.0008630515805948,173671.27202182933,188,-6.0,382,-1.2919896640826871,764,10.72463768115942,1438,1925.3521126760563,,,1493,895.3333333333333,,,1946,-40.74299634591961,863K,1153,1,,,,,
Wrapped BNB (Wormhole),WBNB,880K,2.43Mil,-14.137572764284656,716014.9311177427,9gP2kCy3wA1ctvYWQk75guqXuHfrEomqydHLtcTCqiLa,8,WBNB,Wrapped BNB (Wormhole),715.9295975770092,748117.2297929871,16,-51.51515151515152,39,69.56521739130434,52,40.54054054054054,80,-13.978494623655912,,,146,41.74757281553398,,,295,16.600790513833992,880K,6583,13,binance-coin,,https://twitter.com/wormholecrypto,https://wormholenetwork.com/,
tardigrade,tardi,897K,1.01Mil,-60.04621608943385,163834.52433818005,DTTLrCGbqn6fmNuKjGYqWFeQU5Hz153f5C3pNnxepump,6,tardi,tardigrade,0.0008930587992322,163876.67758806446,15,-42.30769230769231,39,-9.30232558139535,74,-17.77777777777778,150,-25.37313432835821,,,296,10.861423220973784,,,616,32.18884120171674,893K,2562,2,tardigrade,https://t.me/tardionchain,https://twitter.com/tardionchain,https://tardionchain.xyz/,
Convo.wtf,convo,918K,7.28Mil,-64.45307214174338,173072.30094827316,KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,6,convo,Convo.wtf,0.0009238886196224,173072.3471076815,24,-46.66666666666666,62,67.56756756756756,92,-40.25974025974026,223,-32.42424242424242,,,453,17.662337662337663,,,860,-9.473684210526317,924K,2524,4,convo,https://t.me/convo_community,https://twitter.com/convodotwtf,https://convo.wtf/,
Big Bull,BBULL,933K,15.55Mil,,134022.85218535867,DUo7dGKvw7Q2q3dZDWX8SmAisHtbbTzVrK5827VJpump,6,BBULL,Big Bull,0.0008879385477908,140601.41375752733,389,-22.970297029702973,807,-5.614035087719298,1475,-23.45614945511157,2990,3.8194444444444446,,,5160,-37.87623404767638,,,11950,,888K,6648,3,,,,,
Miko.ai,MIKO,934K,26.93Mil,291.71635299443915,281108.71408574056,ED5BQCNvt5RSm9ZLn1CHBAoSWFuixNnudHFJ4SSQx6yb,6,MIKO,Miko.ai,0.0009919363862056,281108.71408876707,1514,-28.041825095057032,3606,-19.6524064171123,7810,-26.88635087062348,18119,51.45866421466187,,,23842,33.958871783346446,,,40697,-9.816739424291445,992K,85954,1,,,,,
arXiv,arXiv,955K,1.21Mil,-38.22288270208912,219367.74757249263,7rJp1KhptfCXd6K46bQzaGRYYUboyPE1u6fzEYBKffZB,6,arXiv,arXiv,0.0009572946315731,219367.9933608376,12,50.0,18,-10.0,33,-17.5,62,-68.2051282051282,,,234,8.837209302325581,,,484,-25.42372881355932,957K,2717,4,,,,,
DOGE DEPT,DEPT,991K,24.79Mil,,314659.39015023527,HkVs1CuNJhTxniwL7tmgn9s8B3o5F9NXRywNa4dZDsCk,6,DEPT,DOGE DEPT,0.0009737091564889,315767.6428337598,772,-5.276073619631902,1542,6.71280276816609,2943,-5.612572161642079,6018,-2.904162633107454,,,10087,0.7390392489763308,,,10304,,974K,11207,1,,,,,
巳升升,巳升升,993K,1.02Mil,-22.985233582646188,144028.00481893538,FhQjKRfcwPkBHuuJzdxbfgQcTnyxuiMi1kxvfTxkpump,6,巳升升,巳升升,0.0011673374956809,144032.91086294752,34,21.428571428571427,50,-41.86046511627907,123,-16.3265306122449,236,-43.54066985645933,,,588,52.331606217616574,,,913,407.2222222222222,1.17Mil,1630,2,,,,,
