Name,Symbol,Market Cap,Volume 24h,24h Change (%),Liquidity,Address,decimals,symbol,name,price,liquidity,uniqueWallet30m,uniqueWallet30mChangePercent,uniqueWallet1h,uniqueWallet1hChangePercent,uniqueWallet2h,uniqueWallet2hChangePercent,uniqueWallet4h,uniqueWallet4hChangePercent,uniqueWallet6h,uniqueWallet6hChangePercent,uniqueWallet8h,uniqueWallet8hChangePercent,uniqueWallet12h,uniqueWallet12hChangePercent,uniqueWallet24h,uniqueWallet24hChangePercent,realMc,holder,numberMarkets,coingeckoId,telegram,twitter,website,discord
Ruby AI Agent,ruby,589K,2.89Mil,2288.650004681564,121691.6598720972,ABHQGzXNoRbJ1sjUsCJ2TmTAo1uMx4EUpV1qYiSVpump,6,ruby,Ruby AI Agent,0.0005827920845801,121693.24451523136,19,-47.22222222222222,51,-73.4375,211,330.6122448979592,244,69.44444444444444,,,341,8.253968253968253,,,945,3275.0,583K,653,3,,,,,
Goatse Forest Rave,GFR,597K,6.97Mil,,100642.213699386,FN9tn6JQzegrUuHx7CyXyNsiSBZkRyoaHZuKF1Smpump,6,GFR,Goatse Forest Rave,0.0005644340817204,117618.99666824342,181,-34.18181818181818,377,8.333333333333332,587,-28.84848484848485,1121,99.8217468805704,,,1406,-3.5665294924554183,,,3394,,564K,1196,5,,,,,
Omega,OMEGA,619K,3.93Mil,-36.237676692625264,123589.57876983631,FuVVu23hbFcXiiEM7ASp1CKY38DA3M7E626kGf7Upump,6,OMEGA,Omega,0.0005647900051812,123589.57876983631,40,-41.17647058823529,89,1.1363636363636365,145,31.818181818181817,228,2.242152466367713,,,399,-52.72511848341232,,,2240,-15.40785498489426,564K,2316,4,,,,,
Shred,SHRED,658K,1.63Mil,-34.6576626442711,127303.84034994022,98geVJZfj1JkzyRePEFRr2AHjLcs1TDwSptcVjMC2Eks,6,SHRED,Shred,0.0006525719031822,127303.84034994022,15,-34.78260869565217,34,-5.555555555555555,60,-22.07792207792208,116,-48.89867841409692,,,312,3.3112582781456954,,,647,6.065573770491803,653K,1161,1,,,,,
Voice Artificial,VAR,666K,2.46Mil,-52.38107638534152,116987.4568885721,8c8gJSmaU4yiDsZFWTiCtsMoVBuqp5WGyzSv4VVpump,6,VAR,Voice Artificial,0.0006166357435816,116987.4568885721,7,250.0,8,-20.0,18,20.0,29,-47.27272727272727,,,77,-9.411764705882351,,,190,15.853658536585366,617K,469,2,,,,,
Right Click Save As Guy ,RCSAG ,668K,3.23Mil,-85.29600223410824,160991.2817364141,9XWUzTYsRdyWdcQsJ7qibwgaJSNAm8aMKLLe2zbapump,6,RCSAG ,Right Click Save As Guy ,0.0007683675144979,161875.25303611718,15,-25.0,35,66.66666666666666,49,-19.672131147540984,99,-41.07142857142857,,,238,221.6216216216216,,,328,67.3469387755102,676K,1938,2,,,,,
gemxbt,GEMXBT,670K,1.88Mil,-41.584429960860206,116579.61343370586,68YY6KjfnmPuQubYkFTsmXGaF2FuwcxumWLFxb6cpump,6,GEMXBT,gemxbt,0.0007084177756434,116579.61343370586,62,-8.823529411764707,89,28.98550724637681,125,60.256410256410255,185,20.91503267973856,,,298,-6.289308176100629,,,885,-29.928741092636574,708K,844,3,,,,,
REGENT of the North Winds,REGENT,680K,2.80Mil,-60.4397786609769,107974.05538917756,6HgJHzGpq3fSLmkepsaC8F3VtpUWfXcG4hmUaf4Vpump,6,REGENT,REGENT of the North Winds,0.0006578614929167,107974.0554778248,18,-53.84615384615385,55,-36.04651162790697,121,40.69767441860465,187,57.14285714285714,,,256,-30.62330623306233,,,903,-50.0,645K,774,1,,,,,
The Honest Dev,DEV,719K,3.21Mil,827.804698823386,132694.64601175996,FJsU8cSyKUgHwJgoB2LpuB9G3m7V47wfNwESndyWpump,6,DEV,The Honest Dev,0.0008200827495598,132802.82317720476,154,-23.76237623762376,302,-5.031446540880504,531,18.0,839,-15.931863727454909,,,1596,-1.0539367637941723,,,3533,900.8498583569406,809K,2323,4,,,,,
LLM,LLM,729K,1.46Mil,-82.50701031780909,164118.05589289576,DyT6mdhiAYbHPML2AVXviGVxMQbc6Z3VmPZ2MQG6pump,6,LLM,LLM,0.0006867705124324,164118.05589289576,54,38.46153846153847,78,14.705882352941178,110,12.244897959183673,170,37.096774193548384,,,244,-29.069767441860467,,,649,-24.00468384074941,686K,1850,5,,,,,
Straight Tuah Prison,TUAH,762K,17.00Mil,46.88243450344589,185870.3427756209,AkukwSXUTkDSeh2c1ypyvN4unzyr4xb2T4SmKkix6bT8,6,TUAH,Straight Tuah Prison,0.0007712290049438,186001.7995104428,53,-45.91836734693878,120,64.38356164383562,164,84.26966292134831,233,57.43243243243244,,,338,11.920529801324504,,,1028,-23.340790454884413,771K,16360,10,,,,,
imago,imago,772K,20.60Mil,,133339.7067537607,75duWfJdJkaycBpDi3oho9vy8zFwEXBvWHmy5qehpump,6,imago,imago,0.0008230471071212,145741.74873097482,274,-38.288288288288285,594,14.671814671814673,884,60.43557168784029,1297,-1.4437689969604863,,,2339,-13.274008157211718,,,10167,2944.011976047904,823K,2634,4,,,,,
ponzi dot market,ponzi,780K,2.46Mil,23.86395928224051,156056.74094918082,tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,6,ponzi,ponzi dot market,0.0007850515866465,156060.2994438892,18,-21.73913043478261,40,-29.82456140350877,84,-9.67741935483871,150,-15.730337078651685,,,282,-19.197707736389685,,,1974,872.4137931034483,785K,2596,4,,,,,
Oraichain Token (Wormhole),ORAI,785K,3.48Mil,-26.77435122047744,644781.671147906,2hZWncnmsSMdbkdwzSHJfrnDVkL66g63gncdRWqjTbBB,8,ORAI,Oraichain Token (Wormhole),12.404013130679903,644781.8320700438,31,-18.421052631578945,55,-23.61111111111111,99,3.125,150,-21.46596858638744,,,280,-15.151515151515152,,,615,76.72413793103449,797K,205,3,,,,,
glamorous,glam,786K,1.91Mil,-41.19818210063129,158001.44710773067,73rzMJ8uEqjAf5vE1YPGrXbg7Cb2Yv85EoxpJh2mpump,6,glam,glamorous,0.0008055599703635,169009.2188280566,30,-6.25,56,-26.31578947368421,110,-25.170068027210885,203,5.181347150259067,,,333,-5.128205128205128,,,867,-38.027162258756256,806K,2601,2,glamorous,https://t.me/glamcto,https://twitter.com/GlamCatSol,https://www.glamcat.lol/,
Tether USD (Wormhole),USDT,791K,2.10Mil,-59.53260703483893,823443.4036715768,Dn4noZ5jgGfkntzcQSUZ8czkreiZ1ForXYoV2H8Dm7S1,6,USDT,Tether USD (Wormhole),1.000341633297247,823447.0630601344,3,-25.0,4,-50.0,9,28.57142857142857,12,-29.411764705882355,,,24,-7.6923076923076925,,,75,-31.818181818181817,791K,2184,3,tether,,https://twitter.com/wormholecrypto,https://wormholenetwork.com/en/,https://discord.com/invite/xsT8qrHAvV
KAFKA ai,KAFKA,791K,5.96Mil,,114228.17417114667,H758qwhw8YHLbDYmJsdN6Jta2ioguZ53PY6Qcisupump,6,KAFKA,KAFKA ai,0.000638873078069,119286.8280114829,226,0.8928571428571428,368,81.2807881773399,513,5.77319587628866,874,0.9237875288683602,,,1399,192.06680584551148,,,3257,,639K,896,2,,,,,
infinite backrooms,IB,806K,2.45Mil,535.5148626093362,222643.66381586532,4J5HoZWoKcbo2JQxEEVCKRBfUQtEroY1QdRrKtZFpump,6,IB,infinite backrooms,0.0007771779605076,222772.7634458821,43,-52.22222222222223,111,81.9672131147541,150,61.29032258064516,216,-2.262443438914027,,,375,-53.241895261845386,,,1034,720.6349206349206,776K,4027,4,infinite-backrooms,https://t.me/IB_CTO,https://twitter.com/ibtoken,https://www.infinitebackrooms.com/,
Froge,FROGE,841K,12.12Mil,401.5640872740712,166017.56624030773,FA9jJDQzBEeV4qunJpt7XY7wC4smNYLsBNtMCTPsj3pp,6,FROGE,Froge,0.0008359725652518,166026.9150955126,30,-38.775510204081634,70,25.0,119,0.0,205,-18.326693227091635,,,392,-50.0,,,2638,776.4119601328904,836K,985,3,,,,,
Big Bull,BBULL,852K,15.87Mil,,122120.85287862242,DUo7dGKvw7Q2q3dZDWX8SmAisHtbbTzVrK5827VJpump,6,BBULL,Big Bull,0.0008792832255998,129526.277292302,340,-20.0,698,-19.770114942528732,1396,-15.188335358444716,2688,-2.076502732240437,,,4713,-35.40296052631579,,,12095,,879K,6675,3,,,,,
Solycat,SOLYCAT,858K,1.05Mil,-29.9358762140466,173671.27202182933,5v62ivFK6pAERaZC8ysBD66dCJS83MbqyVAmXYddbM78,5,SOLYCAT,Solycat,0.0008962306481515,173671.27202182933,193,1.0471204188481675,381,-0.2617801047120419,760,-3.5532994923857872,1536,532.0987654320987,,,1756,1210.44776119403,,,2178,-30.393096836049853,896K,1148,1,,,,,
Wrapped BNB (Wormhole),WBNB,886K,2.42Mil,-13.800167988922382,716014.9311177427,9gP2kCy3wA1ctvYWQk75guqXuHfrEomqydHLtcTCqiLa,8,WBNB,Wrapped BNB (Wormhole),719.0594772788922,748117.2297929871,6,50.0,9,-80.0,49,53.125,73,-20.65217391304348,,,146,55.319148936170215,,,283,10.546875,884K,6584,13,binance-coin,,https://twitter.com/wormholecrypto,https://wormholenetwork.com/,
Lemonade Stand Duck,DUCK,893K,29.48Mil,,153013.08410615983,2ru7VX6NnaZ78znCtgGmYs2PdcAQRCr3UaPfRkDUpump,6,DUCK,Lemonade Stand Duck,0.0008180799713094,175797.51974160317,1312,18.4115523465704,2174,22.203485103991007,3507,8.007391438250693,5915,10.478147179678745,,,9677,-70.09949326412062,,,39090,,818K,7677,4,,,,,
Convo.wtf,convo,939K,7.33Mil,-64.38456982848446,173072.30094827316,KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,6,convo,Convo.wtf,0.0009105056005559,173072.3471076815,26,85.71428571428571,36,-41.935483870967744,90,-21.052631578947366,179,-46.40718562874252,,,441,13.076923076923078,,,847,-11.029411764705882,910K,2521,4,convo,https://t.me/convo_community,https://twitter.com/convodotwtf,https://convo.wtf/,
venti,venti,952K,5.61Mil,61.85802692798067,153215.9711713521,FRpTyMBDavKsdYN1FQZcEeZ2iwGvHaZKFSkvr5izpump,6,venti,venti,0.0008100661973557,153215.97118285118,78,25.806451612903224,119,83.07692307692308,171,-28.75,351,26.714801444043324,,,528,-29.506008010680908,,,2188,-65.40711462450592,810K,3952,9,,,,,
arXiv,arXiv,952K,1.16Mil,-41.727747885475466,219367.74757249263,7rJp1KhptfCXd6K46bQzaGRYYUboyPE1u6fzEYBKffZB,6,arXiv,arXiv,0.0009586690033727,219367.9933608376,10,11.11111111111111,19,18.75,35,-12.5,66,-56.86274509803921,,,205,-25.992779783393495,,,467,-30.917159763313613,959K,2715,4,,,,,
RISE,RISE,959K,9.66Mil,,125595.52381668185,FAEWTYWoHaMNnyBLvXtMNiBSr54BL39EDGyod3jVpump,6,RISE,RISE,0.0016202277563832,167069.21780919505,3880,155.59947299077734,4365,33476.92307692308,4373,,4373,,,,4373,,,,4373,,1.62Mil,2219,5,,,,,
Mizuki,Mizuki,973K,2.11Mil,-87.24772600434393,151524.850289135,9XS6ayT8aCaoH7tDmTgNyEXRLeVpgyHKtZk5xTXpump,6,Mizuki,Mizuki,0.0009683938576124,151524.850289135,15,25.0,26,18.181818181818183,45,4.651162790697675,75,-47.91666666666667,,,196,-70.52631578947368,,,935,-54.72154963680388,968K,595,4,,,,,
UP ONLY,UPONLY,980K,3.31Mil,128.5724932377804,326604.23066459503,5SKLS8gvhJgAtmtmRr7SQg7NjoehutwK3vAzYPAYpump,6,UPONLY,UP ONLY,0.0023957936793734,349456.67350194824,16,100.0,20,33.33333333333333,28,16.666666666666664,47,74.07407407407408,,,68,54.54545454545454,,,164,-28.695652173913043,958K,3997,3,,,,,
DOGE DEPT,DEPT,986K,26.40Mil,,317009.32003338856,HkVs1CuNJhTxniwL7tmgn9s8B3o5F9NXRywNa4dZDsCk,6,DEPT,DOGE DEPT,0.0009849167596309,316885.4922378714,801,2.82413350449294,1538,-1.0296010296010296,3047,2.248322147651007,5979,-3.766296475132786,,,9987,0.0,,,10316,,985K,11210,1,,,,,
